source_system,recon_reference,transaction_id,account_id,booking_date,amount,currency,status
PaymentProcessorA,REC-A-TXN00000230,TXN00000230,ACC000133,2026-03-09,86.99,GBP,Completed
PaymentProcessorA,REC-A-TXN00002890,TXN00002890,ACC000044,2026-05-15,7.79,EUR,Completed
PaymentProcessorA,REC-A-TXN00004473,TXN00004473,ACC000179,2026-06-19,82.6,GBP,Completed
PaymentProcessorA,REC-A-TXN00006065,TXN00006065,ACC000712,2026-04-24,155.84,GBP,Completed
PaymentProcessorA,REC-A-TXN00007925,TXN00007925,ACC000888,2026-03-06,69.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00007650,TXN00007650,ACC000376,2026-05-30,8.29,EUR,Completed
PaymentProcessorA,REC-A-TXN00008382,TXN00008382,ACC001212,2026-02-26,280.68,GBP,Completed
PaymentProcessorA,REC-A-TXN00000210,TXN00000210,ACC001076,2026-05-10,1132.71,GBP,Completed
PaymentProcessorA,REC-A-TXN00002759,TXN00002759,ACC000160,2026-04-24,4.54,USD,Completed
PaymentProcessorA,REC-A-TXN00008472,TXN00008472,ACC000024,2026-03-30,17.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00002949,TXN00002949,ACC000567,2026-03-01,73.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00007117,TXN00007117,ACC000418,2026-02-09,64.87,GBP,Pending
PaymentProcessorA,REC-A-TXN00006331,TXN00006331,ACC000593,2026-04-28,45.53,GBP,Completed
PaymentProcessorA,REC-A-TXN00001729,TXN00001729,ACC000309,2026-06-15,244.98,GBP,Completed
PaymentProcessorA,REC-A-TXN00004177,TXN00004177,ACC001102,2026-04-03,44.68,GBP,Completed
PaymentProcessorA,REC-A-TXN00000338,TXN00000338,ACC000923,2026-01-26,13.43,EUR,Completed
PaymentProcessorA,REC-A-TXN00004985,TXN00004985,ACC001008,2026-02-20,22.12,GBP,Completed
PaymentProcessorA,REC-A-TXN00006879,TXN00006879,ACC000252,2026-02-10,24.77,GBP,Completed
PaymentProcessorA,REC-A-TXN00007249,TXN00007249,ACC000733,2026-05-16,58.47,GBP,Completed
PaymentProcessorA,REC-A-TXN00008453,TXN00008453,ACC000429,2026-06-02,10.02,GBP,Completed
PaymentProcessorA,REC-A-TXN00001227,TXN00001227,ACC001258,2026-04-05,44.35,GBP,Completed
PaymentProcessorA,REC-A-TXN00007609,TXN00007609,ACC001188,2026-05-22,58.87,EUR,Completed
PaymentProcessorA,REC-A-TXN00006828,TXN00006828,ACC000855,2026-04-08,126.91,GBP,Completed
PaymentProcessorA,REC-A-TXN00003541,TXN00003541,ACC000164,2026-03-08,120.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00005869,TXN00005869,ACC000801,2026-01-24,26.83,GBP,Completed
PaymentProcessorA,REC-A-TXN00002112,TXN00002112,ACC000938,2026-02-15,37.31,GBP,Completed
PaymentProcessorA,REC-A-TXN00002692,TXN00002692,ACC000275,2026-03-08,43.98,GBP,Completed
PaymentProcessorA,REC-A-TXN00007154,TXN00007154,ACC001153,2026-05-30,6.28,EUR,Completed
PaymentProcessorA,REC-A-TXN00003708,TXN00003708,ACC000879,2026-05-06,21.66,GBP,Completed
PaymentProcessorA,REC-A-TXN00001018,TXN00001018,ACC000882,2026-04-12,2.12,GBP,Completed
PaymentProcessorA,REC-A-TXN00008512,TXN00008512,ACC001225,2026-03-21,140.15,GBP,Completed
PaymentProcessorA,REC-A-TXN00002808,TXN00002808,ACC000480,2026-05-19,34.32,GBP,Completed
PaymentProcessorA,REC-A-TXN00005016,TXN00005016,ACC000577,2026-04-18,92.36,GBP,Completed
PaymentProcessorA,REC-A-TXN00001929,TXN00001929,ACC000341,2026-02-17,16.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00000351,TXN00000351,ACC000634,2026-03-02,37.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00005174,TXN00005174,ACC001027,2026-02-05,143.05,GBP,Failed
PaymentProcessorA,REC-A-TXN00004193,TXN00004193,ACC000212,2026-07-06,38.38,GBP,Completed
PaymentProcessorA,REC-A-TXN00001935,TXN00001935,ACC000905,2026-05-11,14.3,GBP,Completed
PaymentProcessorA,REC-A-TXN00006902,TXN00006902,ACC000835,2026-03-23,16.86,USD,Pending
PaymentProcessorA,REC-A-TXN00004824,TXN00004824,ACC001258,2026-03-08,26.31,GBP,Completed
PaymentProcessorA,REC-A-TXN00000565,TXN00000565,ACC000951,2026-01-15,21.98,GBP,Completed
PaymentProcessorA,REC-A-TXN00001583,TXN00001583,ACC000981,2026-01-18,44.45,GBP,Pending
PaymentProcessorA,REC-A-TXN00004695,TXN00004695,ACC000772,2026-06-12,142.61,USD,Reversed
PaymentProcessorA,REC-A-TXN00002176,TXN00002176,ACC000762,2026-05-19,72.26,GBP,Pending
PaymentProcessorA,REC-A-TXN00007029,TXN00007029,ACC000146,2026-07-08,104.3,GBP,Reversed
PaymentProcessorA,REC-A-TXN00004881,TXN00004881,ACC000477,2026-02-08,26.17,USD,Completed
PaymentProcessorA,REC-A-TXN00002229,TXN00002229,ACC000090,2026-02-07,56.8,GBP,Completed
PaymentProcessorA,REC-A-TXN00001116,TXN00001116,ACC000853,2026-02-04,7.06,GBP,Completed
PaymentProcessorA,REC-A-TXN00003127,TXN00003127,ACC000046,2026-02-07,5.71,GBP,Completed
PaymentProcessorA,REC-A-TXN00003545,TXN00003545,ACC000337,2026-06-22,6232.48,GBP,Completed
PaymentProcessorA,REC-A-TXN00005049,TXN00005049,ACC000432,2026-06-14,9.04,USD,Completed
PaymentProcessorA,REC-A-TXN00007477,TXN00007477,ACC000031,2026-06-09,75.93,GBP,Completed
PaymentProcessorA,REC-A-TXN00000822,TXN00000822,ACC000114,2026-02-08,44.83,USD,Completed
PaymentProcessorA,REC-A-TXN00006533,TXN00006533,ACC000476,2026-06-27,31.06,GBP,Completed
PaymentProcessorA,REC-A-TXN00002273,TXN00002273,ACC001169,2026-03-01,21.42,USD,Completed
PaymentProcessorA,REC-A-TXN00005546,TXN00005546,ACC001267,2026-02-02,30.09,GBP,Completed
PaymentProcessorA,REC-A-TXN00000082,TXN00000082,ACC001012,2026-04-18,91.41,GBP,Completed
PaymentProcessorA,REC-A-TXN00001324,TXN00001324,ACC000616,2026-03-08,72.09,GBP,Completed
PaymentProcessorA,REC-A-TXN00009406,TXN00009406,ACC001258,2026-03-04,32.53,GBP,Completed
PaymentProcessorA,REC-A-TXN00001615,TXN00001615,ACC000675,2026-05-21,11.26,USD,Completed
PaymentProcessorA,REC-A-TXN00000832,TXN00000832,ACC000213,2026-03-28,30.66,GBP,Completed
PaymentProcessorA,REC-A-TXN00003884,TXN00003884,ACC001174,2026-02-08,81.62,GBP,Completed
PaymentProcessorA,REC-A-TXN00008642,TXN00008642,ACC001144,2026-03-26,27.6,GBP,Completed
PaymentProcessorA,REC-A-TXN00004465,TXN00004465,ACC001024,2026-03-24,53.86,GBP,Completed
PaymentProcessorA,REC-A-TXN00005340,TXN00005340,ACC000728,2026-01-19,10.67,GBP,Completed
PaymentProcessorA,REC-A-TXN00008067,TXN00008067,ACC000617,2026-04-14,34.58,GBP,Completed
PaymentProcessorA,REC-A-TXN00001650,TXN00001650,ACC000397,2026-04-04,61.14,EUR,Completed
PaymentProcessorA,REC-A-TXN00004066,TXN00004066,ACC000714,2026-02-05,22.61,EUR,Completed
PaymentProcessorA,REC-A-TXN00009666,TXN00009666,ACC001198,2026-02-17,17.91,GBP,Completed
PaymentProcessorA,REC-A-TXN00003039,TXN00003039,ACC000023,2026-04-11,50.06,GBP,Pending
PaymentProcessorA,REC-A-TXN00003321,TXN00003321,ACC000946,2026-04-28,24.2,GBP,Completed
PaymentProcessorA,REC-A-TXN00007144,TXN00007144,ACC000318,2026-03-20,193.56,USD,Completed
PaymentProcessorA,REC-A-TXN00006890,TXN00006890,ACC000340,2026-06-27,58.89,GBP,Pending
PaymentProcessorA,REC-A-TXN00005093,TXN00005093,ACC000065,2026-05-29,19.28,GBP,Completed
PaymentProcessorA,REC-A-TXN00003721,TXN00003721,ACC001205,2026-01-20,29.5,EUR,Completed
PaymentProcessorA,REC-A-TXN00002424,TXN00002424,ACC000661,2026-05-13,26.75,EUR,Completed
PaymentProcessorA,REC-A-TXN00000750,TXN00000750,ACC000894,2026-04-08,64.06,EUR,Completed
PaymentProcessorA,REC-A-TXN00005272,TXN00005272,ACC000757,2026-06-03,46.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00002374,TXN00002374,ACC001294,2026-03-29,107.02,GBP,Completed
PaymentProcessorA,REC-A-TXN00004694,TXN00004694,ACC000688,2026-06-30,793.82,EUR,Completed
PaymentProcessorA,REC-A-TXN00009880,TXN00009880,ACC000683,2026-02-13,197.49,USD,Completed
PaymentProcessorA,REC-A-TXN00008371,TXN00008371,ACC001297,2026-04-09,57.15,GBP,Completed
PaymentProcessorA,REC-A-TXN00007320,TXN00007320,ACC001171,2026-07-02,15.7,EUR,Completed
PaymentProcessorA,REC-A-TXN00004369,TXN00004369,ACC000875,2026-01-15,15.2,GBP,Completed
PaymentProcessorA,REC-A-TXN00006786,TXN00006786,ACC000485,2026-05-30,3.72,GBP,Pending
PaymentProcessorA,REC-A-TXN00007402,TXN00007402,ACC000709,2026-06-06,27.39,GBP,Completed
PaymentProcessorA,REC-A-TXN00001140,TXN00001140,ACC001258,2026-02-21,40.67,GBP,Completed
PaymentProcessorA,REC-A-TXN00007632,TXN00007632,ACC000788,2026-07-08,80.09,GBP,Completed
PaymentProcessorA,REC-A-TXN00002232,TXN00002232,ACC000098,2026-05-17,2970.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00002165,TXN00002165,ACC000969,2026-05-26,8.57,EUR,Completed
PaymentProcessorA,REC-A-TXN00005218,TXN00005218,ACC001141,2026-01-15,21.68,USD,Completed
PaymentProcessorA,REC-A-TXN00009445,TXN00009445,ACC000804,2026-03-14,7.65,GBP,Completed
PaymentProcessorA,REC-A-TXN00009238,TXN00009238,ACC000588,2026-05-19,20.88,GBP,Pending
PaymentProcessorA,REC-A-TXN00004562,TXN00004562,ACC000396,2026-02-01,58.76,GBP,Completed
PaymentProcessorA,REC-A-TXN00001571,TXN00001571,ACC001289,2026-03-08,287.87,GBP,Completed
PaymentProcessorA,REC-A-TXN00000173,TXN00000173,ACC000049,2026-04-11,74.74,GBP,Completed
PaymentProcessorA,REC-A-TXN00007164,TXN00007164,ACC000887,2026-07-01,62.79,GBP,Completed
PaymentProcessorA,REC-A-TXN00002088,TXN00002088,ACC000461,2026-04-13,26.58,GBP,Completed
PaymentProcessorA,REC-A-TXN00004668,TXN00004668,ACC000769,2026-04-17,31.76,USD,Completed
PaymentProcessorA,REC-A-TXN00004566,TXN00004566,ACC000657,2026-05-18,37.86,GBP,Completed
PaymentProcessorA,REC-A-TXN00007090,TXN00007090,ACC000694,2026-04-20,151.33,GBP,Completed
PaymentProcessorA,REC-A-TXN00006570,TXN00006570,ACC000092,2026-06-15,36.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00004784,TXN00004784,ACC000212,2026-01-26,32.35,GBP,Completed
PaymentProcessorA,REC-A-TXN00002685,TXN00002685,ACC000560,2026-06-17,24.22,GBP,Completed
PaymentProcessorA,REC-A-TXN00001833,TXN00001833,ACC001154,2026-01-25,57.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00008547,TXN00008547,ACC001122,2026-06-02,41.79,GBP,Completed
PaymentProcessorA,REC-A-TXN00005066,TXN00005066,ACC000681,2026-06-24,8.31,GBP,Completed
PaymentProcessorA,REC-A-TXN00009131,TXN00009131,ACC000246,2026-07-07,53.58,GBP,Completed
PaymentProcessorA,REC-A-TXN00009356,TXN00009356,ACC000735,2026-02-09,29.14,GBP,Completed
PaymentProcessorA,REC-A-TXN00004413,TXN00004413,ACC000863,2026-06-03,84.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00007208,TXN00007208,ACC000954,2026-03-20,10.63,GBP,Completed
PaymentProcessorA,REC-A-TXN00009891,TXN00009891,ACC000832,2026-02-12,98.93,GBP,Failed
PaymentProcessorA,REC-A-TXN00000835,TXN00000835,ACC000291,2026-01-13,17.62,GBP,Completed
PaymentProcessorA,REC-A-TXN00006822,TXN00006822,ACC000223,2026-03-17,128.32,USD,Completed
PaymentProcessorA,REC-A-TXN00003782,TXN00003782,ACC000144,2026-02-16,26.14,GBP,Completed
PaymentProcessorA,REC-A-TXN00009013,TXN00009013,ACC000450,2026-07-11,147.15,GBP,Completed
PaymentProcessorA,REC-A-TXN00007500,TXN00007500,ACC000512,2026-03-26,27.37,GBP,Completed
PaymentProcessorA,REC-A-TXN00003425,TXN00003425,ACC001258,2026-07-02,32.68,GBP,Completed
PaymentProcessorA,REC-A-TXN00000066,TXN00000066,ACC000471,2026-07-01,19.2,GBP,Completed
PaymentProcessorA,REC-A-TXN00002964,TXN00002964,ACC000610,2026-05-28,30.39,GBP,Completed
PaymentProcessorA,REC-A-TXN00005670,TXN00005670,ACC001142,2026-01-31,71.69,GBP,Pending
PaymentProcessorA,REC-A-TXN00008963,TXN00008963,ACC000637,2026-02-10,44.6,GBP,Completed
PaymentProcessorA,REC-A-TXN00000355,TXN00000355,ACC000879,2026-01-16,5031.09,EUR,Completed
PaymentProcessorA,REC-A-TXN00008172,TXN00008172,ACC000157,2026-06-06,148.64,GBP,Pending
PaymentProcessorA,REC-A-TXN00004031,TXN00004031,ACC000348,2026-04-21,25.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00008535,TXN00008535,ACC000511,2026-04-23,17.44,GBP,Completed
PaymentProcessorA,REC-A-TXN00003652,TXN00003652,ACC000927,2026-04-02,24.23,GBP,Completed
PaymentProcessorA,REC-A-TXN00006740,TXN00006740,ACC000003,2026-04-24,95.81,GBP,Completed
PaymentProcessorA,REC-A-TXN00003298,TXN00003298,ACC000530,2026-01-31,47.11,EUR,Completed
PaymentProcessorA,REC-A-TXN00004128,TXN00004128,ACC000974,2026-03-03,96.84,GBP,Completed
PaymentProcessorA,REC-A-TXN00008044,TXN00008044,ACC001136,2026-02-07,74.63,GBP,Completed
PaymentProcessorA,REC-A-TXN00004768,TXN00004768,ACC000484,2026-02-26,103.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00000473,TXN00000473,ACC001272,2026-03-31,9.18,GBP,Completed
PaymentProcessorA,REC-A-TXN00003762,TXN00003762,ACC000154,2026-07-07,26.52,GBP,Completed
PaymentProcessorA,REC-A-TXN00008618,TXN00008618,ACC000774,2026-04-08,25.37,GBP,Completed
PaymentProcessorA,REC-A-TXN00003567,TXN00003567,ACC000182,2026-06-15,49.78,GBP,Completed
PaymentProcessorA,REC-A-TXN00002761,TXN00002761,ACC001205,2026-01-19,35.48,GBP,Pending
PaymentProcessorA,REC-A-TXN00000869,TXN00000869,ACC000750,2026-01-24,318.38,USD,Completed
PaymentProcessorA,REC-A-TXN00009383,TXN00009383,ACC000733,2026-04-11,37.49,GBP,Completed
PaymentProcessorA,REC-A-TXN00008689,TXN00008689,ACC000905,2026-05-10,60.26,GBP,Completed
PaymentProcessorA,REC-A-TXN00004053,TXN00004053,ACC001099,2026-05-27,13.88,GBP,Completed
PaymentProcessorA,REC-A-TXN00006131,TXN00006131,ACC000839,2026-07-03,312.88,GBP,Completed
PaymentProcessorA,REC-A-TXN00003245,TXN00003245,ACC000953,2026-06-15,11.08,GBP,Completed
PaymentProcessorA,REC-A-TXN00004843,TXN00004843,ACC000857,2026-05-28,30.39,GBP,Completed
PaymentProcessorA,REC-A-TXN00009331,TXN00009331,ACC000085,2026-04-08,24.96,GBP,Completed
PaymentProcessorA,REC-A-TXN00005641,TXN00005641,ACC001055,2026-05-31,22.87,GBP,Completed
PaymentProcessorA,REC-A-TXN00005781,TXN00005781,ACC000597,2026-02-05,10.83,EUR,Completed
PaymentProcessorA,REC-A-TXN00008541,TXN00008541,ACC000380,2026-03-23,17.21,GBP,Completed
PaymentProcessorA,REC-A-TXN00001076,TXN00001076,ACC001035,2026-04-07,69.32,GBP,Completed
PaymentProcessorA,REC-A-TXN00002958,TXN00002958,ACC000046,2026-02-07,46.25,EUR,Completed
PaymentProcessorA,REC-A-TXN00006753,TXN00006753,ACC000785,2026-03-14,74.25,GBP,Completed
PaymentProcessorA,REC-A-TXN00008658,TXN00008658,ACC000304,2026-06-11,160.69,GBP,Completed
PaymentProcessorA,REC-A-TXN00007273,TXN00007273,ACC000468,2026-01-25,26.82,EUR,Completed
PaymentProcessorA,REC-A-TXN00004760,TXN00004760,ACC000544,2026-06-24,125.21,GBP,Completed
PaymentProcessorA,REC-A-TXN00004863,TXN00004863,ACC001272,2026-06-29,83.77,GBP,Completed
PaymentProcessorA,REC-A-TXN00007026,TXN00007026,ACC001224,2026-01-26,127.7,EUR,Completed
PaymentProcessorA,REC-A-TXN00007648,TXN00007648,ACC001286,2026-04-04,42.18,GBP,Completed
PaymentProcessorA,REC-A-TXN00007162,TXN00007162,ACC000935,2026-07-04,102.43,GBP,Reversed
PaymentProcessorA,REC-A-TXN00000074,TXN00000074,ACC000213,2026-06-15,27.14,GBP,Pending
PaymentProcessorA,REC-A-TXN00004902,TXN00004902,ACC000572,2026-05-23,12.56,GBP,Completed
PaymentProcessorA,REC-A-TXN00004376,TXN00004376,ACC000647,2026-06-10,12.93,GBP,Completed
PaymentProcessorA,REC-A-TXN00006699,TXN00006699,ACC000663,2026-05-22,9.66,GBP,Completed
PaymentProcessorA,REC-A-TXN00009806,TXN00009806,ACC000787,2026-01-20,3.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00001102,TXN00001102,ACC000023,2026-02-10,15.69,GBP,Completed
PaymentProcessorA,REC-A-TXN00009538,TXN00009538,ACC001072,2026-02-10,31.81,GBP,Completed
PaymentProcessorA,REC-A-TXN00007656,TXN00007656,ACC001255,2026-07-08,85.59,GBP,Completed
PaymentProcessorA,REC-A-TXN00005236,TXN00005236,ACC000029,2026-03-26,6.21,GBP,Completed
PaymentProcessorA,REC-A-TXN00005166,TXN00005166,ACC001127,2026-03-21,6.01,GBP,Completed
PaymentProcessorA,REC-A-TXN00000119,TXN00000119,ACC000623,2026-02-03,327.16,GBP,Completed
PaymentProcessorA,REC-A-TXN00002023,TXN00002023,ACC000834,2026-04-12,189.18,GBP,Completed
PaymentProcessorA,REC-A-TXN00009886,TXN00009886,ACC000084,2026-03-01,9.66,GBP,Completed
PaymentProcessorA,REC-A-TXN00002639,TXN00002639,ACC000251,2026-03-17,46.59,GBP,Completed
PaymentProcessorA,REC-A-TXN00002035,TXN00002035,ACC001014,2026-02-10,30.23,GBP,Completed
PaymentProcessorA,REC-A-TXN00002565,TXN00002565,ACC001155,2026-07-10,10.67,GBP,Completed
PaymentProcessorA,REC-A-TXN00008666,TXN00008666,ACC000940,2026-05-02,29.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00003544,TXN00003544,ACC000294,2026-03-26,24.69,EUR,Completed
PaymentProcessorA,REC-A-TXN00001220,TXN00001220,ACC000122,2026-06-21,4296.19,GBP,Completed
PaymentProcessorA,REC-A-TXN00009715,TXN00009715,ACC001126,2026-04-18,23.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00006712,TXN00006712,ACC001180,2026-06-25,25.99,GBP,Completed
PaymentProcessorA,REC-A-TXN00002904,TXN00002904,ACC000070,2026-04-05,116.04,GBP,Completed
PaymentProcessorA,REC-A-TXN00003027,TXN00003027,ACC000365,2026-05-21,17.95,GBP,Completed
PaymentProcessorA,REC-A-TXN00002511,TXN00002511,ACC000099,2026-02-02,36.36,GBP,Completed
PaymentProcessorA,REC-A-TXN00004202,TXN00004202,ACC000802,2026-02-28,49.77,USD,Pending
PaymentProcessorA,REC-A-TXN00003208,TXN00003208,ACC001255,2026-04-06,64.98,GBP,Completed
PaymentProcessorA,REC-A-TXN00004490,TXN00004490,ACC000371,2026-06-23,46.81,GBP,Completed
PaymentProcessorA,REC-A-TXN00002756,TXN00002756,ACC000334,2026-06-15,125.08,USD,Completed
PaymentProcessorA,REC-A-TXN00008890,TXN00008890,ACC001297,2026-02-22,8.57,GBP,Completed
PaymentProcessorA,REC-A-TXN00000178,TXN00000178,ACC001100,2026-06-02,23.42,GBP,Completed
PaymentProcessorA,REC-A-TXN00001644,TXN00001644,ACC001282,2026-04-07,85.41,GBP,Completed
PaymentProcessorA,REC-A-TXN00009293,TXN00009293,ACC000937,2026-05-26,281.5,USD,Completed
PaymentProcessorA,REC-A-TXN00003519,TXN00003519,ACC001063,2026-05-14,2993.82,GBP,Completed
PaymentProcessorA,REC-A-TXN00001375,TXN00001375,ACC000473,2026-02-25,48.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00001721,TXN00001721,ACC001031,2026-03-01,31.18,GBP,Completed
PaymentProcessorA,REC-A-TXN00003996,TXN00003996,ACC000983,2026-02-13,53.59,EUR,Completed
PaymentProcessorA,REC-A-TXN00003689,TXN00003689,ACC000855,2026-04-24,29.89,GBP,Completed
PaymentProcessorA,REC-A-TXN00002265,TXN00002265,ACC001200,2026-06-25,6.2,GBP,Failed
PaymentProcessorA,REC-A-TXN00000088,TXN00000088,ACC000879,2026-06-22,26.37,GBP,Completed
PaymentProcessorA,REC-A-TXN00002849,TXN00002849,ACC001202,2026-04-22,28.25,GBP,Completed
PaymentProcessorA,REC-A-TXN00008688,TXN00008688,ACC000413,2026-04-08,107.06,EUR,Completed
PaymentProcessorA,REC-A-TXN00000404,TXN00000404,ACC000417,2026-03-03,13.94,GBP,Completed
PaymentProcessorA,REC-A-TXN00009901,TXN00009901,ACC001199,2026-05-11,89.56,GBP,Completed
PaymentProcessorA,REC-A-TXN00004078,TXN00004078,ACC001104,2026-01-23,36.91,GBP,Completed
PaymentProcessorA,REC-A-TXN00006836,TXN00006836,ACC000292,2026-04-02,86.95,GBP,Reversed
PaymentProcessorA,REC-A-TXN00006538,TXN00006538,ACC000351,2026-04-30,72.56,GBP,Completed
PaymentProcessorA,REC-A-TXN00002457,TXN00002457,ACC001258,2026-05-05,36.72,GBP,Completed
PaymentProcessorA,REC-A-TXN00002752,TXN00002752,ACC000906,2026-05-22,55.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00002215,TXN00002215,ACC000467,2026-01-20,269.26,GBP,Completed
PaymentProcessorA,REC-A-TXN00001028,TXN00001028,ACC000652,2026-04-04,58.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00009704,TXN00009704,ACC000948,2026-03-23,8.67,GBP,Completed
PaymentProcessorA,REC-A-TXN00001422,TXN00001422,ACC001223,2026-06-05,205.81,EUR,Completed
PaymentProcessorA,REC-A-TXN00002437,TXN00002437,ACC000111,2026-05-21,97.11,GBP,Completed
PaymentProcessorA,REC-A-TXN00004278,TXN00004278,ACC000648,2026-05-18,9.42,GBP,Completed
PaymentProcessorA,REC-A-TXN00009610,TXN00009610,ACC000739,2026-06-11,56.03,GBP,Completed
PaymentProcessorA,REC-A-TXN00001279,TXN00001279,ACC001259,2026-06-04,7291.29,GBP,Completed
PaymentProcessorA,REC-A-TXN00006221,TXN00006221,ACC000885,2026-06-08,27.86,USD,Completed
PaymentProcessorA,REC-A-TXN00004908,TXN00004908,ACC001193,2026-05-29,17.93,GBP,Completed
PaymentProcessorA,REC-A-TXN00005065,TXN00005065,ACC000522,2026-04-25,22.95,GBP,Completed
PaymentProcessorA,REC-A-TXN00001979,TXN00001979,ACC000518,2026-07-07,85.7,GBP,Completed
PaymentProcessorA,REC-A-TXN00001062,TXN00001062,ACC001264,2026-05-07,12.76,GBP,Completed
PaymentProcessorA,REC-A-TXN00005015,TXN00005015,ACC000319,2026-04-25,15.7,GBP,Completed
PaymentProcessorA,REC-A-TXN00004536,TXN00004536,ACC000856,2026-06-30,32.18,GBP,Completed
PaymentProcessorA,REC-A-TXN00006994,TXN00006994,ACC000483,2026-06-01,17.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00009254,TXN00009254,ACC000365,2026-01-22,81.33,USD,Completed
PaymentProcessorA,REC-A-TXN00001503,TXN00001503,ACC001286,2026-01-12,61.31,GBP,Completed
PaymentProcessorA,REC-A-TXN00008569,TXN00008569,ACC000182,2026-06-30,19.14,EUR,Completed
PaymentProcessorA,REC-A-TXN00009315,TXN00009315,ACC000303,2026-04-23,72.02,GBP,Completed
PaymentProcessorA,REC-A-TXN00008837,TXN00008837,ACC000620,2026-06-02,27.25,GBP,Pending
PaymentProcessorA,REC-A-TXN00008921,TXN00008921,ACC001115,2026-03-03,2956.9,GBP,Pending
PaymentProcessorA,REC-A-TXN00004919,TXN00004919,ACC000891,2026-06-21,102.39,GBP,Completed
PaymentProcessorA,REC-A-TXN00000679,TXN00000679,ACC000431,2026-07-06,21.22,USD,Completed
PaymentProcessorA,REC-A-TXN00005077,TXN00005077,ACC000122,2026-04-26,120.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00008065,TXN00008065,ACC001280,2026-04-29,328.14,EUR,Completed
PaymentProcessorA,REC-A-TXN00007569,TXN00007569,ACC000409,2026-05-14,24.65,GBP,Completed
PaymentProcessorA,REC-A-TXN00000103,TXN00000103,ACC000900,2026-03-10,2850.74,EUR,Completed
PaymentProcessorA,REC-A-TXN00000958,TXN00000958,ACC000596,2026-05-03,148.32,GBP,Completed
PaymentProcessorA,REC-A-TXN00008557,TXN00008557,ACC000177,2026-03-27,15.68,GBP,Completed
PaymentProcessorA,REC-A-TXN00003786,TXN00003786,ACC000401,2026-02-01,43.48,EUR,Completed
PaymentProcessorA,REC-A-TXN00009631,TXN00009631,ACC000943,2026-03-21,61.93,GBP,Completed
PaymentProcessorA,REC-A-TXN00007174,TXN00007174,ACC000050,2026-02-10,16.9,GBP,Completed
PaymentProcessorA,REC-A-TXN00004044,TXN00004044,ACC000320,2026-02-28,3.23,GBP,Completed
PaymentProcessorA,REC-A-TXN00002649,TXN00002649,ACC001247,2026-01-23,44.48,GBP,Completed
PaymentProcessorA,REC-A-TXN00006001,TXN00006001,ACC001078,2026-05-01,33.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00007928,TXN00007928,ACC000277,2026-01-26,22.05,EUR,Completed
PaymentProcessorA,REC-A-TXN00002827,TXN00002827,ACC000977,2026-06-28,69.44,GBP,Completed
PaymentProcessorA,REC-A-TXN00004095,TXN00004095,ACC000711,2026-05-28,329.05,GBP,Completed
PaymentProcessorA,REC-A-TXN00007775,TXN00007775,ACC000556,2026-03-15,58.35,GBP,Completed
PaymentProcessorA,REC-A-TXN00009259,TXN00009259,ACC000703,2026-05-22,40.57,EUR,Completed
PaymentProcessorA,REC-A-TXN00008114,TXN00008114,ACC000986,2026-07-04,141.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00004773,TXN00004773,ACC000574,2026-01-26,46.54,GBP,Completed
PaymentProcessorA,REC-A-TXN00001948,TXN00001948,ACC001035,2026-01-19,6268.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00006110,TXN00006110,ACC001011,2026-03-26,32.64,GBP,Completed
PaymentProcessorA,REC-A-TXN00002300,TXN00002300,ACC000522,2026-01-19,19.11,GBP,Completed
PaymentProcessorA,REC-A-TXN00007845,TXN00007845,ACC000823,2026-06-13,88.15,GBP,Completed
PaymentProcessorA,REC-A-TXN00004383,TXN00004383,ACC000346,2026-04-27,55.18,GBP,Failed
PaymentProcessorA,REC-A-TXN00005426,TXN00005426,ACC000464,2026-04-03,17.45,EUR,Completed
PaymentProcessorA,REC-A-TXN00006772,TXN00006772,ACC000945,2026-06-18,114.13,GBP,Completed
PaymentProcessorA,REC-A-TXN00008579,TXN00008579,ACC001077,2026-07-07,28.12,GBP,Completed
PaymentProcessorA,REC-A-TXN00004292,TXN00004292,ACC000882,2026-04-08,48.85,GBP,Completed
