transaction_id,transaction_timestamp,customer_id,account_id,merchant_id,merchant_category,customer_country,merchant_country,amount,currency,channel,transaction_type,status,cross_border_flag,high_amount_flag,unusual_hour_flag,high_risk_category_flag,high_risk_country_flag,kyc_issue_flag,pep_flag,suspicious_label
TXN00008966,2026-05-10T20:56:09,CUST000911,ACC000991,MER000087,Subscription,France,Italy,54.15,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,1,1
TXN00008967,2026-07-11T02:52:04,CUST000049,ACC000753,MER000195,Electronics,United Arab Emirates,United Arab Emirates,37.34,USD,Mobile Banking,Purchase,Completed,0,0,1,0,0,0,0,0
TXN00008968,2026-02-19T06:59:48,CUST000313,ACC000157,MER000090,Travel,Canada,Canada,89.27,GBP,ATM,Transfer,Completed,0,0,0,0,0,0,0,0
TXN00008969,2026-02-05T20:17:01,CUST000377,ACC000741,MER000041,Electronics,United Kingdom,Canada,18.68,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00008970,2026-03-22T06:58:30,CUST000342,ACC000046,MER000161,Crypto Exchange,United Arab Emirates,Turkey,51.24,GBP,Mobile Banking,Transfer,Completed,1,0,0,1,1,0,0,1
TXN00008971,2026-02-15T01:00:00,CUST000361,ACC000075,MER000168,Luxury Goods,France,Spain,7.64,GBP,Branch,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00008972,2026-01-22T04:40:42,CUST000238,ACC001147,MER000186,Subscription,United States,Germany,54.99,EUR,Branch,Purchase,Completed,1,0,1,0,0,1,0,1
TXN00008973,2026-05-12T23:23:25,CUST000955,ACC001027,MER000216,Groceries,United Kingdom,Turkey,258.03,GBP,ATM,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00008974,2026-03-20T17:33:02,CUST000288,ACC001077,MER000056,Crypto Exchange,United States,United States,1889.6,GBP,ATM,Cash Withdrawal,Completed,0,1,0,1,0,0,0,1
TXN00008975,2026-06-22T22:29:52,CUST000365,ACC001102,MER000186,Subscription,Nigeria,Germany,17.99,GBP,Mobile Banking,Refund,Pending,1,0,0,0,1,0,0,0
TXN00008976,2026-01-27T03:34:51,CUST000815,ACC000124,MER000033,Electronics,United Arab Emirates,Singapore,41.68,GBP,API,Transfer,Completed,1,0,1,0,0,0,0,0
TXN00008977,2026-04-24T12:47:31,CUST000702,ACC001130,MER000230,Fuel,United Arab Emirates,Germany,12.64,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00008978,2026-05-10T00:37:47,CUST000789,ACC000776,MER000037,Luxury Goods,France,Germany,55.77,USD,Card Present,Transfer,Completed,1,0,1,1,0,0,0,1
TXN00008979,2026-03-10T03:03:35,CUST000782,ACC000640,MER000093,Money Transfer,Singapore,Spain,85.36,GBP,E-Commerce,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00008980,2026-04-16T04:05:27,CUST000491,ACC000750,MER000179,Cash Withdrawal,France,Spain,62.45,GBP,Mobile Banking,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00008981,2026-06-01T06:57:43,CUST000096,ACC000965,MER000179,Cash Withdrawal,Germany,Spain,6.24,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00008982,2026-02-16T20:56:13,CUST000624,ACC000932,MER000044,Fuel,Germany,France,99.0,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00008983,2026-02-07T00:21:59,CUST000877,ACC000431,MER000105,Cash Withdrawal,United States,France,93.44,GBP,Branch,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00008984,2026-05-19T03:07:24,CUST000167,ACC000468,MER000247,Groceries,Pakistan,Netherlands,83.94,GBP,Branch,Refund,Completed,1,0,1,0,0,0,0,0
TXN00008985,2026-01-25T23:15:09,CUST000483,ACC000561,MER000022,Travel,United Arab Emirates,United States,53.14,EUR,API,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00008986,2026-03-24T17:23:47,CUST000507,ACC000548,MER000097,Hotels,Italy,Italy,45.61,GBP,Mobile Banking,Purchase,Completed,0,0,0,0,0,0,0,0
TXN00008987,2026-06-24T15:03:31,CUST000299,ACC000752,MER000170,Hotels,Canada,Netherlands,102.76,GBP,E-Commerce,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00008988,2026-01-28T22:12:06,CUST000061,ACC000978,MER000041,Electronics,Nigeria,Canada,250.51,GBP,ATM,Transfer,Completed,1,0,0,0,1,0,0,0
TXN00008989,2026-03-31T21:39:37,CUST000829,ACC001217,MER000008,Online Marketplace,France,India,14.11,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00008990,2026-01-20T21:20:36,CUST000115,ACC000618,MER000063,Hotels,France,Canada,107.57,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00008991,2026-02-20T17:25:40,CUST000914,ACC000596,MER000118,Luxury Goods,Turkey,India,33.58,USD,Card Present,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00008992,2026-02-23T13:11:00,CUST000683,ACC000663,MER000250,Gambling,Nigeria,Germany,32.15,GBP,Branch,Cash Withdrawal,Completed,1,0,0,1,1,0,0,1
TXN00008993,2026-04-15T02:53:30,CUST000718,ACC000975,MER000042,Fuel,United States,Pakistan,7.87,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,1,0,0,0,0,0
TXN00008994,2026-02-10T20:38:38,CUST000450,ACC000144,MER000238,Travel,Pakistan,Spain,27.53,GBP,API,Purchase,Completed,1,0,0,0,0,0,1,1
TXN00008995,2026-07-09T19:00:09,CUST000841,ACC000271,MER000139,Subscription,United States,Canada,13.5,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00008996,2026-03-08T08:02:40,CUST000151,ACC000878,MER000015,Money Transfer,United Arab Emirates,Nigeria,23.01,GBP,Card Present,Purchase,Completed,1,0,0,1,1,1,1,1
TXN00008997,2026-05-03T12:51:29,CUST000249,ACC000505,MER000023,Restaurants,Nigeria,Nigeria,12.2,GBP,Mobile Banking,Purchase,Completed,0,0,0,0,1,0,0,0
TXN00008998,2026-05-23T03:49:18,CUST000995,ACC000440,MER000024,Electronics,Italy,Italy,23.36,GBP,ATM,Purchase,Completed,0,0,1,0,0,0,0,0
TXN00008999,2026-02-11T03:42:46,CUST000985,ACC000151,MER000200,Cash Withdrawal,United Arab Emirates,United Kingdom,24.38,GBP,ATM,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00009000,2026-04-24T02:05:48,CUST000901,ACC000628,MER000091,Hotels,Netherlands,Canada,40.32,GBP,Branch,Transfer,Completed,1,0,1,0,0,0,0,0
TXN00009001,2026-05-26T09:24:07,CUST000811,ACC001032,MER000016,Subscription,Nigeria,United Kingdom,7.28,GBP,ATM,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00009002,2026-04-13T08:51:41,CUST000921,ACC000843,MER000202,Cash Withdrawal,Germany,Germany,8.62,EUR,Branch,Cash Withdrawal,Completed,0,0,0,1,0,0,0,0
TXN00009003,2026-05-04T01:44:22,CUST000621,ACC000209,MER000036,Luxury Goods,Spain,United States,1847.4,GBP,ATM,Purchase,Completed,1,1,1,1,0,0,0,1
TXN00009004,2026-06-26T09:16:00,CUST000298,ACC000078,MER000079,Online Marketplace,United States,United Kingdom,107.18,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00009005,2026-02-24T16:28:36,CUST000918,ACC000560,MER000213,Pharmacy,France,Spain,45.85,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009006,2026-01-13T16:11:55,CUST000888,ACC000196,MER000189,Cash Withdrawal,Netherlands,Turkey,67.14,GBP,Branch,Cash Withdrawal,Completed,1,0,0,1,1,0,0,1
TXN00009007,2026-06-08T05:12:25,CUST000389,ACC000236,MER000072,Fuel,Pakistan,United States,150.01,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009008,2026-06-14T03:38:24,CUST000064,ACC000291,MER000098,Money Transfer,Italy,France,26.85,GBP,ATM,Purchase,Failed,1,0,1,1,0,0,0,1
TXN00009009,2026-02-23T07:22:40,CUST000307,ACC000896,MER000167,Travel,United Arab Emirates,United Kingdom,20.6,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009010,2026-02-02T09:43:29,CUST000317,ACC000642,MER000137,Cash Withdrawal,United Kingdom,United Kingdom,87.51,GBP,ATM,Cash Withdrawal,Completed,0,0,0,1,0,0,0,0
TXN00009011,2026-02-26T01:41:58,CUST000486,ACC000570,MER000244,Luxury Goods,Nigeria,Germany,60.92,GBP,Branch,Cash Withdrawal,Completed,1,0,1,1,1,1,0,1
TXN00009012,2026-06-21T12:55:16,CUST000309,ACC000293,MER000033,Electronics,India,Singapore,30.35,EUR,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009013,2026-07-11T05:53:36,CUST000580,ACC000450,MER000042,Fuel,India,Pakistan,147.15,GBP,Card Present,Cash Withdrawal,Completed,1,0,0,0,0,1,1,1
TXN00009014,2026-03-24T19:27:23,CUST000116,ACC000483,MER000141,Electronics,Pakistan,Netherlands,29.6,GBP,ATM,Cash Withdrawal,Pending,1,0,0,0,0,0,0,0
TXN00009015,2026-03-28T09:06:48,CUST000873,ACC000949,MER000092,Electronics,Spain,India,37.82,EUR,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009016,2026-02-17T18:46:19,CUST000167,ACC000468,MER000198,Pharmacy,Pakistan,Turkey,37.38,EUR,ATM,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00009017,2026-06-26T04:39:57,CUST000787,ACC000496,MER000120,Online Marketplace,Nigeria,United States,14.37,GBP,E-Commerce,Purchase,Completed,1,0,1,0,1,0,0,1
TXN00009018,2026-03-23T12:18:13,CUST000545,ACC000587,MER000207,Luxury Goods,France,Spain,39.55,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00009019,2026-04-19T19:12:36,CUST000577,ACC000504,MER000210,Gambling,Nigeria,Pakistan,147.93,USD,ATM,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00009020,2026-06-06T20:45:44,CUST000770,ACC000757,MER000205,Fuel,Pakistan,France,57.11,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009021,2026-06-26T19:53:13,CUST000083,ACC000262,MER000025,Restaurants,France,United Arab Emirates,37.75,EUR,API,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00009022,2026-01-15T14:58:27,CUST000394,ACC000575,MER000163,Restaurants,United Kingdom,Spain,31.13,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009023,2026-02-01T04:10:12,CUST000550,ACC000606,MER000056,Crypto Exchange,Singapore,United States,4674.42,USD,Mobile Banking,Purchase,Pending,1,1,1,1,0,0,0,1
TXN00009024,2026-02-07T02:10:24,CUST000775,ACC000675,MER000059,Electronics,Italy,France,67.31,GBP,Card Present,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00009025,2026-03-06T21:27:50,CUST000314,ACC000912,MER000075,Subscription,Italy,France,26.26,GBP,API,Transfer,Completed,1,0,0,0,0,1,0,0
TXN00009026,2026-05-31T05:18:49,CUST000290,ACC000241,MER000161,Crypto Exchange,Italy,Turkey,50.64,GBP,Mobile Banking,Refund,Completed,1,0,0,1,1,0,0,1
TXN00009027,2026-04-28T10:51:58,CUST000390,ACC000777,MER000040,Subscription,Nigeria,Singapore,59.14,GBP,Card Present,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00009028,2026-06-13T13:47:31,CUST000159,ACC000428,MER000101,Gambling,India,United Kingdom,13.37,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0
TXN00009029,2026-06-15T09:44:38,CUST000316,ACC000305,MER000229,Restaurants,United States,United Arab Emirates,43.3,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009030,2026-03-06T05:49:23,CUST000267,ACC001239,MER000138,Electronics,India,United States,4.22,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009031,2026-06-19T05:06:41,CUST000280,ACC000461,MER000076,Luxury Goods,Italy,United States,59.3,GBP,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00009032,2026-02-27T11:27:11,CUST000736,ACC000530,MER000145,Crypto Exchange,Spain,Turkey,70.83,EUR,Branch,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00009033,2026-04-27T21:41:43,CUST000478,ACC000085,MER000209,Gambling,Pakistan,Turkey,77.29,GBP,E-Commerce,Transfer,Completed,1,0,0,1,1,0,0,1
TXN00009034,2026-03-25T04:36:33,CUST000316,ACC001267,MER000193,Online Marketplace,United States,Italy,24.65,GBP,E-Commerce,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00009035,2026-01-17T13:34:05,CUST000981,ACC001147,MER000175,Restaurants,United Arab Emirates,Netherlands,49.85,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009036,2026-02-26T03:13:56,CUST000827,ACC001077,MER000136,Money Transfer,Turkey,Germany,152.01,GBP,Branch,Purchase,Completed,1,0,1,1,1,0,0,1
TXN00009037,2026-06-26T19:15:33,CUST000352,ACC000070,MER000147,Gambling,Italy,United Arab Emirates,150.47,EUR,ATM,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00009038,2026-05-18T04:36:17,CUST000574,ACC000796,MER000208,Gambling,India,France,35.55,USD,ATM,Purchase,Pending,1,0,1,1,0,0,0,1
TXN00009039,2026-03-24T09:45:03,CUST000709,ACC001290,MER000044,Fuel,France,France,42.07,EUR,Card Present,Purchase,Failed,0,0,0,0,0,1,0,0
TXN00009040,2026-05-19T18:57:17,CUST000380,ACC000512,MER000065,Money Transfer,India,United Arab Emirates,111.15,GBP,E-Commerce,Purchase,Pending,1,0,0,1,0,0,0,0
TXN00009041,2026-06-22T22:09:33,CUST000996,ACC001073,MER000163,Restaurants,United Arab Emirates,Spain,8.16,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00009042,2026-05-19T04:12:20,CUST000868,ACC000393,MER000187,Travel,Pakistan,Spain,26.49,GBP,API,Cash Withdrawal,Completed,1,0,1,0,0,0,0,0
TXN00009043,2026-05-03T21:46:47,CUST000445,ACC000687,MER000243,Groceries,Turkey,Italy,139.15,GBP,Branch,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00009044,2026-07-11T17:01:50,CUST000770,ACC000757,MER000098,Money Transfer,Pakistan,France,97.05,GBP,Card Present,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00009045,2026-04-09T14:18:12,CUST000276,ACC001189,MER000248,Online Marketplace,Netherlands,France,52.95,EUR,API,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00009046,2026-06-20T12:36:29,CUST000601,ACC000313,MER000117,Restaurants,Germany,United States,8.12,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009047,2026-02-12T18:53:54,CUST000503,ACC000223,MER000094,Crypto Exchange,Spain,United States,34.82,USD,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00009048,2026-01-27T08:32:11,CUST000530,ACC000490,MER000204,Subscription,France,Singapore,20.29,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009049,2026-06-27T23:59:07,CUST000001,ACC000740,MER000085,Hotels,Turkey,Turkey,50.96,GBP,API,Purchase,Completed,0,0,0,0,1,0,0,0
TXN00009050,2026-02-18T14:58:33,CUST000893,ACC001139,MER000073,Online Marketplace,Singapore,Canada,16.29,GBP,API,Cash Withdrawal,Failed,1,0,0,0,0,0,0,0
TXN00009051,2026-05-25T02:26:28,CUST000317,ACC001192,MER000191,Pharmacy,United Kingdom,Italy,13.12,USD,API,Cash Withdrawal,Completed,1,0,1,0,0,0,0,0
TXN00009052,2026-01-17T00:35:46,CUST000160,ACC000834,MER000107,Gambling,Spain,India,4.64,EUR,Branch,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00009053,2026-06-07T04:32:57,CUST000011,ACC000604,MER000168,Luxury Goods,Nigeria,Spain,124.19,GBP,API,Refund,Reversed,1,0,1,1,1,0,0,1
TXN00009054,2026-02-27T16:13:16,CUST000900,ACC000184,MER000204,Subscription,Singapore,Singapore,24.54,GBP,Branch,Purchase,Completed,0,0,0,0,0,1,0,0
TXN00009055,2026-02-06T21:12:04,CUST000507,ACC001290,MER000038,Cash Withdrawal,Italy,India,42.83,GBP,Card Present,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00009056,2026-04-01T19:59:56,CUST000995,ACC000141,MER000112,Crypto Exchange,Italy,Pakistan,36.52,GBP,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00009057,2026-04-04T01:49:42,CUST000748,ACC001140,MER000237,Fuel,France,Turkey,1400.47,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,1,0,1,0,0,1
TXN00009058,2026-07-09T09:44:45,CUST000910,ACC000552,MER000058,Electronics,Turkey,France,13.39,GBP,ATM,Purchase,Completed,1,0,0,0,1,1,0,1
TXN00009059,2026-01-21T11:20:15,CUST000651,ACC000222,MER000048,Pharmacy,United Kingdom,Nigeria,17.76,EUR,API,Cash Withdrawal,Completed,1,0,0,0,1,0,0,0
TXN00009060,2026-01-20T04:12:15,CUST000405,ACC001033,MER000221,Electronics,France,Germany,1849.31,GBP,Card Present,Purchase,Completed,1,1,1,0,0,0,0,1
TXN00009061,2026-01-23T10:58:53,CUST000605,ACC000528,MER000235,Restaurants,France,Turkey,209.87,GBP,E-Commerce,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00009062,2026-04-18T14:18:27,CUST000634,ACC000694,MER000051,Restaurants,Singapore,Spain,102.22,GBP,ATM,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00009063,2026-05-26T10:16:35,CUST000040,ACC000261,MER000042,Fuel,Netherlands,Pakistan,82.13,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009064,2026-03-24T11:40:58,CUST000222,ACC001075,MER000239,Crypto Exchange,United Arab Emirates,France,32.47,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00009065,2026-06-16T05:56:53,CUST000118,ACC000012,MER000091,Hotels,United Kingdom,Canada,166.38,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,1,0,0
TXN00009066,2026-04-07T00:16:19,CUST000763,ACC000744,MER000029,Money Transfer,Spain,Canada,29.43,GBP,E-Commerce,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00009067,2026-03-24T05:30:37,CUST000104,ACC000461,MER000125,Cash Withdrawal,Turkey,Netherlands,35.47,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00009068,2026-06-01T05:35:35,CUST000823,ACC000265,MER000078,Hotels,United Arab Emirates,United States,43.38,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009069,2026-02-11T18:14:22,CUST000816,ACC000902,MER000026,Fuel,Netherlands,Italy,73.83,USD,ATM,Purchase,Pending,1,0,0,0,0,0,0,0
TXN00009070,2026-03-20T20:34:37,CUST000757,ACC000199,MER000182,Travel,Nigeria,Singapore,69.19,GBP,ATM,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00009071,2026-03-13T08:54:20,CUST000619,ACC000988,MER000248,Online Marketplace,France,France,22.76,GBP,Branch,Transfer,Completed,0,0,0,0,0,0,0,0
TXN00009072,2026-06-08T05:25:02,CUST000715,ACC000895,MER000164,Gambling,Spain,Turkey,21.48,GBP,Branch,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00009073,2026-05-06T10:14:16,CUST000917,ACC000374,MER000076,Luxury Goods,Italy,United States,69.4,GBP,Branch,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00009074,2026-05-10T02:21:07,CUST000953,ACC001289,MER000226,Electronics,Pakistan,Germany,74.83,EUR,ATM,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00009075,2026-05-20T07:14:47,CUST000650,ACC000637,MER000147,Gambling,Netherlands,United Arab Emirates,24.7,USD,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00009076,2026-05-08T16:47:04,CUST000452,ACC000185,MER000152,Luxury Goods,Spain,Germany,7.48,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00009077,2026-07-06T07:55:58,CUST000566,ACC000210,MER000175,Restaurants,Turkey,Netherlands,29.75,USD,E-Commerce,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00009078,2026-05-19T22:48:18,CUST000467,ACC001238,MER000122,Travel,Italy,Germany,68.27,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00009079,2026-03-10T23:03:59,CUST000656,ACC000597,MER000110,Hotels,India,India,222.61,GBP,API,Purchase,Completed,0,0,0,0,0,0,0,0
TXN00009080,2026-06-03T22:09:46,CUST000364,ACC000105,MER000043,Online Marketplace,Netherlands,United Kingdom,11.05,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009081,2026-02-06T23:48:39,CUST000914,ACC000218,MER000101,Gambling,Turkey,United Kingdom,2359.86,USD,Mobile Banking,Purchase,Completed,1,1,0,1,1,0,0,1
TXN00009082,2026-02-14T17:10:22,CUST000324,ACC001135,MER000056,Crypto Exchange,United Arab Emirates,United States,142.0,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00009083,2026-06-21T12:09:49,CUST000576,ACC000808,MER000166,Groceries,United Arab Emirates,United Kingdom,35.34,USD,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009084,2026-05-31T11:58:22,CUST000433,ACC000792,MER000110,Hotels,United States,India,14.77,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009085,2026-01-22T20:18:25,CUST000261,ACC000934,MER000079,Online Marketplace,Germany,United Kingdom,63.99,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009086,2026-02-03T05:07:02,CUST000766,ACC000592,MER000004,Restaurants,United States,Pakistan,24.42,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009087,2026-03-17T04:20:16,CUST000077,ACC000639,MER000220,Hotels,Pakistan,Nigeria,10.76,USD,Mobile Banking,Purchase,Completed,1,0,1,0,1,0,0,1
TXN00009088,2026-03-06T15:10:24,CUST000491,ACC000750,MER000012,Online Marketplace,France,United States,14.99,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009089,2026-01-14T21:34:04,CUST000516,ACC000110,MER000087,Subscription,United Kingdom,Italy,207.27,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009090,2026-06-16T02:17:38,CUST000010,ACC000925,MER000089,Travel,Turkey,United Kingdom,53.74,GBP,Card Present,Purchase,Completed,1,0,1,0,1,0,0,1
TXN00009091,2026-05-13T01:03:17,CUST000426,ACC001236,MER000115,Fuel,Turkey,Singapore,40.76,EUR,E-Commerce,Transfer,Completed,1,0,1,0,1,0,0,1
TXN00009092,2026-04-19T04:37:33,CUST000809,ACC000874,MER000128,Hotels,United Kingdom,Pakistan,28.51,GBP,ATM,Purchase,Completed,1,0,1,0,0,1,0,1
TXN00009093,2026-04-29T03:51:54,CUST000636,ACC000705,MER000067,Groceries,United Kingdom,Italy,49.02,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,1,0,0,0,0,0
TXN00009094,2026-06-25T15:53:06,CUST000880,ACC000401,MER000080,Cash Withdrawal,Italy,Spain,48.44,GBP,ATM,Purchase,Completed,1,0,0,1,0,1,0,1
TXN00009095,2026-02-01T14:12:50,CUST000369,ACC000470,MER000246,Cash Withdrawal,Pakistan,Nigeria,49.02,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00009096,2026-05-02T19:18:24,CUST000094,ACC001181,MER000031,Electronics,Canada,Canada,41.05,USD,Mobile Banking,Cash Withdrawal,Completed,0,0,0,0,0,0,0,0
TXN00009097,2026-03-25T21:07:55,CUST000517,ACC000973,MER000143,Cash Withdrawal,Canada,Netherlands,87.25,GBP,Branch,Purchase,Completed,1,0,0,1,0,1,0,1
TXN00009098,2026-03-09T20:02:03,CUST000228,ACC001288,MER000090,Travel,United Kingdom,Canada,37.45,USD,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009099,2026-07-05T06:08:29,CUST000603,ACC000154,MER000107,Gambling,France,India,13.76,GBP,Branch,Refund,Completed,1,0,0,1,0,0,0,0
TXN00009100,2026-03-29T22:57:32,CUST000631,ACC000627,MER000007,Fuel,Nigeria,France,19.84,EUR,API,Refund,Completed,1,0,0,0,1,1,0,1
TXN00009101,2026-02-03T17:17:15,CUST000656,ACC000597,MER000077,Cash Withdrawal,India,Singapore,5.06,GBP,API,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00009102,2026-02-03T07:44:28,CUST000091,ACC000301,MER000166,Groceries,Canada,United Kingdom,5002.3,GBP,Mobile Banking,Purchase,Completed,1,1,0,0,0,0,0,0
TXN00009103,2026-06-15T00:46:06,CUST000234,ACC000173,MER000171,Cash Withdrawal,Netherlands,Singapore,15.96,GBP,API,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00009104,2026-06-03T05:39:28,CUST000259,ACC000870,MER000074,Pharmacy,India,Singapore,27.61,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009105,2026-03-30T22:21:08,CUST000703,ACC000064,MER000176,Cash Withdrawal,United Kingdom,United Arab Emirates,19.36,USD,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00009106,2026-04-07T23:38:04,CUST000916,ACC000323,MER000153,Fuel,Italy,Spain,171.15,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009107,2026-02-16T09:10:00,CUST000838,ACC000329,MER000029,Money Transfer,Italy,Canada,8.85,GBP,Branch,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00009108,2026-04-29T04:33:57,CUST000833,ACC001026,MER000164,Gambling,Canada,Turkey,41.04,GBP,E-Commerce,Purchase,Completed,1,0,1,1,1,0,0,1
TXN00009109,2026-01-13T09:12:10,CUST000027,ACC000465,MER000124,Travel,Italy,India,32.83,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009110,2026-04-20T14:59:54,CUST000029,ACC000593,MER000160,Crypto Exchange,United Arab Emirates,Pakistan,83.67,GBP,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00009111,2026-05-23T09:08:06,CUST000247,ACC000279,MER000117,Restaurants,Turkey,United States,32.98,GBP,API,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00009112,2026-07-02T17:09:48,CUST000900,ACC000184,MER000120,Online Marketplace,Singapore,United States,6.31,USD,API,Transfer,Completed,1,0,0,0,0,1,0,0
TXN00009113,2026-07-11T00:20:24,CUST000695,ACC000681,MER000085,Hotels,India,Turkey,28.47,GBP,E-Commerce,Purchase,Completed,1,0,1,0,1,0,0,1
TXN00009114,2026-06-15T16:44:33,CUST000650,ACC000450,MER000158,Pharmacy,Netherlands,India,13.84,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00009115,2026-01-21T00:31:52,CUST000852,ACC000714,MER000088,Luxury Goods,Germany,Singapore,39.63,GBP,E-Commerce,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00009116,2026-05-20T03:12:28,CUST000277,ACC000746,MER000204,Subscription,Italy,Singapore,153.57,GBP,Mobile Banking,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00009117,2026-01-29T16:51:14,CUST000400,ACC000364,MER000091,Hotels,United Kingdom,Canada,6.43,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
