transaction_id,a_record_count,a_recon_references,a_source_systems,a_account_id,a_booking_date,a_amount,a_currency,a_status,b_record_count,b_recon_references,b_source_systems,b_account_id,b_booking_date,b_amount,b_currency,b_status,amount_difference,absolute_amount_difference,break_type,primary_break_category,is_break,severity,reconciliation_status,case_age_days
TXN00008362,1,REC-A-TXN00008362,PaymentProcessorA,ACC000095,2026-03-25,53.78,GBP,Completed,1,REC-B-TXN00008362,CoreBankingB,ACC000095,2026-03-25,53.78,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,108
TXN00008363,1,REC-A-TXN00008363,PaymentProcessorA,ACC000803,2026-06-24,81.33,GBP,Completed,1,REC-B-TXN00008363,CoreBankingB,ACC000803,2026-06-24,81.33,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,17
TXN00008366,1,REC-A-TXN00008366,PaymentProcessorA,ACC000533,2026-06-18,34.21,GBP,Pending,1,REC-B-TXN00008366,CoreBankingB,ACC000533,2026-06-18,34.21,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,23
TXN00008371,1,REC-A-TXN00008371,PaymentProcessorA,ACC001297,2026-04-09,57.15,GBP,Completed,1,REC-B-TXN00008371,CoreBankingB,ACC001297,2026-04-09,57.15,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,93
TXN00008382,1,REC-A-TXN00008382,PaymentProcessorA,ACC001212,2026-02-26,280.68,GBP,Completed,1,REC-B-TXN00008382,CoreBankingB,ACC001212,2026-02-26,280.68,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,135
TXN00008383,1,REC-A-TXN00008383,PaymentProcessorA,ACC000546,2026-03-15,42.4,GBP,Completed,1,REC-B-TXN00008383,CoreBankingB,ACC000546,2026-03-15,42.4,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,118
TXN00008384,1,REC-A-TXN00008384,PaymentProcessorA,ACC000182,2026-06-22,60.98,EUR,Completed,1,REC-B-TXN00008384,CoreBankingB,ACC000182,2026-06-22,60.98,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,19
TXN00008385,1,REC-A-TXN00008385,PaymentProcessorA,ACC001143,2026-05-23,44.78,GBP,Completed,1,REC-B-TXN00008385,CoreBankingB,ACC001143,2026-05-23,44.78,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,49
TXN00008395,1,REC-A-TXN00008395,PaymentProcessorA,ACC000693,2026-03-22,20.33,EUR,Completed,1,REC-B-TXN00008395,CoreBankingB,ACC000693,2026-03-22,20.33,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,111
TXN00008399,1,REC-A-TXN00008399,PaymentProcessorA,ACC000421,2026-04-02,71.07,GBP,Completed,1,REC-B-TXN00008399,CoreBankingB,ACC000421,2026-04-02,71.07,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,100
TXN00008404,1,REC-A-TXN00008404,PaymentProcessorA,ACC000535,2026-06-20,32.73,USD,Completed,1,REC-B-TXN00008404,CoreBankingB,ACC000535,2026-06-20,32.73,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,21
TXN00008405,1,REC-A-TXN00008405,PaymentProcessorA,ACC001104,2026-03-24,23.27,GBP,Completed,1,REC-B-TXN00008405,CoreBankingB,ACC001104,2026-03-24,23.27,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,109
TXN00008407,1,REC-A-TXN00008407,PaymentProcessorA,ACC001167,2026-05-11,26.35,GBP,Completed,1,REC-B-TXN00008407,CoreBankingB,ACC001167,2026-05-11,26.35,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,61
TXN00008414,1,REC-A-TXN00008414,PaymentProcessorA,ACC000978,2026-03-22,44.35,EUR,Completed,1,REC-B-TXN00008414,CoreBankingB,ACC000978,2026-03-22,44.35,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,111
TXN00008417,1,REC-A-TXN00008417,PaymentProcessorA,ACC000234,2026-05-14,31.87,GBP,Completed,1,REC-B-TXN00008417,CoreBankingB,ACC000234,2026-05-14,31.87,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,58
TXN00008422,1,REC-A-TXN00008422,PaymentProcessorA,ACC000796,2026-03-05,28.99,EUR,Completed,1,REC-B-TXN00008422,CoreBankingB,ACC000796,2026-03-05,28.99,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,128
TXN00008424,1,REC-A-TXN00008424,PaymentProcessorA,ACC000027,2026-05-12,32.11,EUR,Failed,1,REC-B-TXN00008424,CoreBankingB,ACC000027,2026-05-12,32.11,EUR,Failed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,60
TXN00008427,1,REC-A-TXN00008427,PaymentProcessorA,ACC001142,2026-05-02,2034.23,USD,Completed,1,REC-B-TXN00008427,CoreBankingB,ACC001142,2026-05-02,2034.23,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,70
TXN00008430,1,REC-A-TXN00008430,PaymentProcessorA,ACC000727,2026-03-30,160.47,EUR,Completed,1,REC-B-TXN00008430,CoreBankingB,ACC000727,2026-03-30,160.47,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,103
TXN00008439,1,REC-A-TXN00008439,PaymentProcessorA,ACC000776,2026-07-05,27.87,GBP,Completed,1,REC-B-TXN00008439,CoreBankingB,ACC000776,2026-07-05,27.87,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,6
TXN00008440,1,REC-A-TXN00008440,PaymentProcessorA,ACC000343,2026-05-15,5.18,GBP,Completed,1,REC-B-TXN00008440,CoreBankingB,ACC000343,2026-05-15,5.18,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,57
TXN00008441,1,REC-A-TXN00008441,PaymentProcessorA,ACC000279,2026-05-31,26.83,USD,Completed,1,REC-B-TXN00008441,CoreBankingB,ACC000279,2026-05-31,26.83,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,41
TXN00008447,1,REC-A-TXN00008447,PaymentProcessorA,ACC000123,2026-05-20,130.22,GBP,Completed,1,REC-B-TXN00008447,CoreBankingB,ACC000123,2026-05-20,130.22,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,52
TXN00008448,1,REC-A-TXN00008448,PaymentProcessorA,ACC001063,2026-01-16,22.26,GBP,Completed,1,REC-B-TXN00008448,CoreBankingB,ACC001063,2026-01-16,22.26,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,176
TXN00008455,1,REC-A-TXN00008455,PaymentProcessorA,ACC000019,2026-07-05,65.29,GBP,Completed,1,REC-B-TXN00008455,CoreBankingB,ACC000019,2026-07-05,65.29,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,6
TXN00008456,1,REC-A-TXN00008456,PaymentProcessorA,ACC000844,2026-01-15,34.32,USD,Completed,1,REC-B-TXN00008456,CoreBankingB,ACC000844,2026-01-15,34.32,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,177
TXN00008459,1,REC-A-TXN00008459,PaymentProcessorA,ACC001022,2026-05-18,44.14,EUR,Completed,1,REC-B-TXN00008459,CoreBankingB,ACC001022,2026-05-18,44.14,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,54
TXN00008464,1,REC-A-TXN00008464,PaymentProcessorA,ACC000493,2026-03-12,16.64,GBP,Completed,1,REC-B-TXN00008464,CoreBankingB,ACC000493,2026-03-12,16.64,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,121
TXN00008467,1,REC-A-TXN00008467,PaymentProcessorA,ACC000314,2026-05-18,9.23,GBP,Completed,1,REC-B-TXN00008467,CoreBankingB,ACC000314,2026-05-18,9.23,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,54
TXN00008468,1,REC-A-TXN00008468,PaymentProcessorA,ACC000773,2026-03-21,25.96,GBP,Completed,1,REC-B-TXN00008468,CoreBankingB,ACC000773,2026-03-21,25.96,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,112
TXN00008472,1,REC-A-TXN00008472,PaymentProcessorA,ACC000024,2026-03-30,17.55,GBP,Completed,1,REC-B-TXN00008472,CoreBankingB,ACC000024,2026-03-30,17.55,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,103
TXN00008475,1,REC-A-TXN00008475,PaymentProcessorA,ACC000097,2026-02-03,11.42,GBP,Completed,1,REC-B-TXN00008475,CoreBankingB,ACC000097,2026-02-03,11.42,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,158
TXN00008479,1,REC-A-TXN00008479,PaymentProcessorA,ACC000879,2026-03-16,27.14,GBP,Reversed,1,REC-B-TXN00008479,CoreBankingB,ACC000879,2026-03-16,27.14,GBP,Reversed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,117
TXN00008480,1,REC-A-TXN00008480,PaymentProcessorA,ACC000584,2026-06-18,72.19,GBP,Completed,1,REC-B-TXN00008480,CoreBankingB,ACC000584,2026-06-18,72.19,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,23
TXN00008482,1,REC-A-TXN00008482,PaymentProcessorA,ACC000129,2026-03-11,4.42,GBP,Completed,1,REC-B-TXN00008482,CoreBankingB,ACC000129,2026-03-11,4.42,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,122
TXN00008484,1,REC-A-TXN00008484,PaymentProcessorA,ACC000492,2026-03-16,38.99,GBP,Pending,1,REC-B-TXN00008484,CoreBankingB,ACC000492,2026-03-16,38.99,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,117
TXN00008490,1,REC-A-TXN00008490,PaymentProcessorA,ACC001193,2026-03-06,120.03,GBP,Completed,1,REC-B-TXN00008490,CoreBankingB,ACC001193,2026-03-06,120.03,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,127
TXN00008493,1,REC-A-TXN00008493,PaymentProcessorA,ACC000317,2026-04-29,60.14,GBP,Pending,1,REC-B-TXN00008493,CoreBankingB,ACC000317,2026-04-29,60.14,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,73
TXN00008494,1,REC-A-TXN00008494,PaymentProcessorA,ACC000539,2026-04-08,69.07,GBP,Completed,1,REC-B-TXN00008494,CoreBankingB,ACC000539,2026-04-08,69.07,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,94
TXN00008500,1,REC-A-TXN00008500,PaymentProcessorA,ACC000460,2026-02-05,78.83,GBP,Completed,1,REC-B-TXN00008500,CoreBankingB,ACC000460,2026-02-05,78.83,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,156
TXN00008502,1,REC-A-TXN00008502,PaymentProcessorA,ACC000418,2026-04-08,50.95,GBP,Completed,1,REC-B-TXN00008502,CoreBankingB,ACC000418,2026-04-08,50.95,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,94
TXN00008504,1,REC-A-TXN00008504,PaymentProcessorA,ACC000011,2026-04-02,72.65,GBP,Completed,1,REC-B-TXN00008504,CoreBankingB,ACC000011,2026-04-02,72.65,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,100
TXN00008512,1,REC-A-TXN00008512,PaymentProcessorA,ACC001225,2026-03-21,140.15,GBP,Completed,1,REC-B-TXN00008512,CoreBankingB,ACC001225,2026-03-21,140.15,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,112
TXN00008518,1,REC-A-TXN00008518,PaymentProcessorA,ACC000411,2026-05-29,61.34,GBP,Completed,1,REC-B-TXN00008518,CoreBankingB,ACC000411,2026-05-29,61.34,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,43
TXN00008519,1,REC-A-TXN00008519,PaymentProcessorA,ACC000115,2026-07-06,10.54,GBP,Completed,1,REC-B-TXN00008519,CoreBankingB,ACC000115,2026-07-06,10.54,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,5
TXN00008521,1,REC-A-TXN00008521,PaymentProcessorA,ACC000621,2026-01-30,19.96,GBP,Completed,1,REC-B-TXN00008521,CoreBankingB,ACC000621,2026-01-30,19.96,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,162
TXN00008525,1,REC-A-TXN00008525,PaymentProcessorA,ACC000163,2026-03-11,35.91,GBP,Completed,1,REC-B-TXN00008525,CoreBankingB,ACC000163,2026-03-11,35.91,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,122
TXN00008526,1,REC-A-TXN00008526,PaymentProcessorA,ACC000816,2026-02-15,21.2,GBP,Completed,1,REC-B-TXN00008526,CoreBankingB,ACC000816,2026-02-15,21.2,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,146
TXN00008527,1,REC-A-TXN00008527,PaymentProcessorA,ACC001044,2026-02-12,9.49,EUR,Completed,1,REC-B-TXN00008527,CoreBankingB,ACC001044,2026-02-12,9.49,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,149
TXN00008533,1,REC-A-TXN00008533,PaymentProcessorA,ACC000090,2026-02-03,27.46,GBP,Completed,1,REC-B-TXN00008533,CoreBankingB,ACC000090,2026-02-03,27.46,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,158
TXN00008535,1,REC-A-TXN00008535,PaymentProcessorA,ACC000511,2026-04-23,17.44,GBP,Completed,1,REC-B-TXN00008535,CoreBankingB,ACC000511,2026-04-23,17.44,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,79
TXN00008536,1,REC-A-TXN00008536,PaymentProcessorA,ACC000652,2026-04-15,25.95,GBP,Completed,1,REC-B-TXN00008536,CoreBankingB,ACC000652,2026-04-15,25.95,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,87
TXN00008538,1,REC-A-TXN00008538,PaymentProcessorA,ACC000493,2026-02-06,22.21,GBP,Completed,1,REC-B-TXN00008538,CoreBankingB,ACC000493,2026-02-06,22.21,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,155
TXN00008540,1,REC-A-TXN00008540,PaymentProcessorA,ACC000656,2026-06-08,237.24,GBP,Completed,1,REC-B-TXN00008540,CoreBankingB,ACC000656,2026-06-08,237.24,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,33
TXN00008541,1,REC-A-TXN00008541,PaymentProcessorA,ACC000380,2026-03-23,17.21,GBP,Completed,1,REC-B-TXN00008541,CoreBankingB,ACC000380,2026-03-23,17.21,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,110
TXN00008547,1,REC-A-TXN00008547,PaymentProcessorA,ACC001122,2026-06-02,41.79,GBP,Completed,1,REC-B-TXN00008547,CoreBankingB,ACC001122,2026-06-02,41.79,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,39
TXN00008552,1,REC-A-TXN00008552,PaymentProcessorA,ACC000494,2026-02-16,23.91,GBP,Completed,1,REC-B-TXN00008552,CoreBankingB,ACC000494,2026-02-16,23.91,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,145
TXN00008556,1,REC-A-TXN00008556,PaymentProcessorA,ACC000824,2026-03-26,48.33,GBP,Completed,1,REC-B-TXN00008556,CoreBankingB,ACC000824,2026-03-26,48.33,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,107
TXN00008557,1,REC-A-TXN00008557,PaymentProcessorA,ACC000177,2026-03-27,15.68,GBP,Completed,1,REC-B-TXN00008557,CoreBankingB,ACC000177,2026-03-27,15.68,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,106
TXN00008559,1,REC-A-TXN00008559,PaymentProcessorA,ACC000767,2026-01-16,9.34,GBP,Completed,1,REC-B-TXN00008559,CoreBankingB,ACC000767,2026-01-16,9.34,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,176
TXN00008561,1,REC-A-TXN00008561,PaymentProcessorA,ACC000896,2026-04-18,39.72,GBP,Completed,1,REC-B-TXN00008561,CoreBankingB,ACC000896,2026-04-18,39.72,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,84
TXN00008567,1,REC-A-TXN00008567,PaymentProcessorA,ACC000632,2026-05-14,10.76,GBP,Completed,1,REC-B-TXN00008567,CoreBankingB,ACC000632,2026-05-14,10.76,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,58
TXN00008571,1,REC-A-TXN00008571,PaymentProcessorA,ACC000981,2026-02-27,25.25,EUR,Completed,1,REC-B-TXN00008571,CoreBankingB,ACC000981,2026-02-27,25.25,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,134
TXN00008574,1,REC-A-TXN00008574,PaymentProcessorA,ACC000428,2026-01-13,208.09,GBP,Completed,1,REC-B-TXN00008574,CoreBankingB,ACC000428,2026-01-13,208.09,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,179
TXN00008575,1,REC-A-TXN00008575,PaymentProcessorA,ACC001265,2026-05-01,56.2,GBP,Completed,1,REC-B-TXN00008575,CoreBankingB,ACC001265,2026-05-01,56.2,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,71
TXN00008576,1,REC-A-TXN00008576,PaymentProcessorA,ACC001102,2026-04-14,51.35,USD,Completed,1,REC-B-TXN00008576,CoreBankingB,ACC001102,2026-04-14,51.35,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,88
TXN00008579,1,REC-A-TXN00008579,PaymentProcessorA,ACC001077,2026-07-07,28.12,GBP,Completed,1,REC-B-TXN00008579,CoreBankingB,ACC001077,2026-07-07,28.12,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,4
TXN00008582,1,REC-A-TXN00008582,PaymentProcessorA,ACC000152,2026-06-06,14.36,GBP,Completed,1,REC-B-TXN00008582,CoreBankingB,ACC000152,2026-06-06,14.36,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,35
TXN00008583,1,REC-A-TXN00008583,PaymentProcessorA,ACC001105,2026-01-19,12.48,GBP,Completed,1,REC-B-TXN00008583,CoreBankingB,ACC001105,2026-01-19,12.48,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,173
TXN00008584,1,REC-A-TXN00008584,PaymentProcessorA,ACC001044,2026-04-19,11.9,GBP,Completed,1,REC-B-TXN00008584,CoreBankingB,ACC001044,2026-04-19,11.9,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,83
TXN00008588,1,REC-A-TXN00008588,PaymentProcessorA,ACC001196,2026-05-24,12.71,GBP,Completed,1,REC-B-TXN00008588,CoreBankingB,ACC001196,2026-05-24,12.71,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,48
TXN00008592,1,REC-A-TXN00008592,PaymentProcessorA,ACC000160,2026-03-31,13.78,GBP,Completed,1,REC-B-TXN00008592,CoreBankingB,ACC000160,2026-03-31,13.78,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,102
TXN00008599,1,REC-A-TXN00008599,PaymentProcessorA,ACC000808,2026-01-29,72.57,USD,Completed,1,REC-B-TXN00008599,CoreBankingB,ACC000808,2026-01-29,72.57,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,163
TXN00008606,1,REC-A-TXN00008606,PaymentProcessorA,ACC001225,2026-06-07,213.36,GBP,Completed,1,REC-B-TXN00008606,CoreBankingB,ACC001225,2026-06-07,213.36,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,34
TXN00008607,1,REC-A-TXN00008607,PaymentProcessorA,ACC001187,2026-05-04,22.03,GBP,Completed,1,REC-B-TXN00008607,CoreBankingB,ACC001187,2026-05-04,22.03,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,68
TXN00008608,1,REC-A-TXN00008608,PaymentProcessorA,ACC000937,2026-02-19,6.59,GBP,Completed,1,REC-B-TXN00008608,CoreBankingB,ACC000937,2026-02-19,6.59,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,142
TXN00008612,1,REC-A-TXN00008612,PaymentProcessorA,ACC000246,2026-02-07,32.33,GBP,Completed,1,REC-B-TXN00008612,CoreBankingB,ACC000246,2026-02-07,32.33,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,154
TXN00008613,1,REC-A-TXN00008613,PaymentProcessorA,ACC001155,2026-03-26,11.96,GBP,Completed,1,REC-B-TXN00008613,CoreBankingB,ACC001155,2026-03-26,11.96,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,107
TXN00008615,1,REC-A-TXN00008615,PaymentProcessorA,ACC000973,2026-03-17,9.48,EUR,Completed,1,REC-B-TXN00008615,CoreBankingB,ACC000973,2026-03-17,9.48,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,116
TXN00008617,1,REC-A-TXN00008617,PaymentProcessorA,ACC001267,2026-02-18,3216.65,GBP,Completed,1,REC-B-TXN00008617,CoreBankingB,ACC001267,2026-02-18,3216.65,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,143
TXN00008618,1,REC-A-TXN00008618,PaymentProcessorA,ACC000774,2026-04-08,25.37,GBP,Completed,1,REC-B-TXN00008618,CoreBankingB,ACC000774,2026-04-08,25.37,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,94
TXN00008619,1,REC-A-TXN00008619,PaymentProcessorA,ACC000672,2026-03-16,43.67,GBP,Completed,1,REC-B-TXN00008619,CoreBankingB,ACC000672,2026-03-16,43.67,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,117
TXN00008629,1,REC-A-TXN00008629,PaymentProcessorA,ACC000734,2026-05-23,230.86,GBP,Completed,1,REC-B-TXN00008629,CoreBankingB,ACC000734,2026-05-23,230.86,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,49
TXN00008630,1,REC-A-TXN00008630,PaymentProcessorA,ACC000329,2026-06-24,31.65,GBP,Completed,1,REC-B-TXN00008630,CoreBankingB,ACC000329,2026-06-24,31.65,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,17
TXN00008637,1,REC-A-TXN00008637,PaymentProcessorA,ACC001208,2026-06-15,64.06,GBP,Completed,1,REC-B-TXN00008637,CoreBankingB,ACC001208,2026-06-15,64.06,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,26
TXN00008642,1,REC-A-TXN00008642,PaymentProcessorA,ACC001144,2026-03-26,27.6,GBP,Completed,1,REC-B-TXN00008642,CoreBankingB,ACC001144,2026-03-26,27.6,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,107
TXN00008651,1,REC-A-TXN00008651,PaymentProcessorA,ACC000158,2026-03-01,29.12,GBP,Completed,1,REC-B-TXN00008651,CoreBankingB,ACC000158,2026-03-01,29.12,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,132
TXN00008653,1,REC-A-TXN00008653,PaymentProcessorA,ACC001236,2026-02-17,7.81,GBP,Completed,1,REC-B-TXN00008653,CoreBankingB,ACC001236,2026-02-17,7.81,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,144
TXN00008656,1,REC-A-TXN00008656,PaymentProcessorA,ACC000895,2026-02-16,162.87,GBP,Completed,1,REC-B-TXN00008656,CoreBankingB,ACC000895,2026-02-16,162.87,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,145
TXN00008658,1,REC-A-TXN00008658,PaymentProcessorA,ACC000304,2026-06-11,160.69,GBP,Completed,1,REC-B-TXN00008658,CoreBankingB,ACC000304,2026-06-11,160.69,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,30
TXN00008661,1,REC-A-TXN00008661,PaymentProcessorA,ACC000847,2026-04-22,82.89,GBP,Completed,1,REC-B-TXN00008661,CoreBankingB,ACC000847,2026-04-22,82.89,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,80
TXN00008664,1,REC-A-TXN00008664,PaymentProcessorA,ACC001190,2026-05-16,34.77,EUR,Completed,1,REC-B-TXN00008664,CoreBankingB,ACC001190,2026-05-16,34.77,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,56
TXN00008665,1,REC-A-TXN00008665,PaymentProcessorA,ACC000591,2026-03-18,68.41,USD,Completed,1,REC-B-TXN00008665,CoreBankingB,ACC000591,2026-03-18,68.41,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,115
TXN00008666,1,REC-A-TXN00008666,PaymentProcessorA,ACC000940,2026-05-02,29.27,GBP,Completed,1,REC-B-TXN00008666,CoreBankingB,ACC000940,2026-05-02,29.27,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,70
TXN00008671,1,REC-A-TXN00008671,PaymentProcessorA,ACC000522,2026-01-14,29.21,GBP,Completed,1,REC-B-TXN00008671,CoreBankingB,ACC000522,2026-01-14,29.21,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,178
TXN00008673,1,REC-A-TXN00008673,PaymentProcessorA,ACC000243,2026-02-08,18.57,GBP,Completed,1,REC-B-TXN00008673,CoreBankingB,ACC000243,2026-02-08,18.57,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,153
TXN00008675,1,REC-A-TXN00008675,PaymentProcessorA,ACC001272,2026-04-20,168.09,GBP,Pending,1,REC-B-TXN00008675,CoreBankingB,ACC001272,2026-04-20,168.09,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,82
TXN00008677,1,REC-A-TXN00008677,PaymentProcessorA,ACC000163,2026-05-10,181.47,EUR,Completed,1,REC-B-TXN00008677,CoreBankingB,ACC000163,2026-05-10,181.47,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,62
TXN00008682,1,REC-A-TXN00008682,PaymentProcessorA,ACC000296,2026-07-09,40.51,GBP,Completed,1,REC-B-TXN00008682,CoreBankingB,ACC000296,2026-07-09,40.51,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,2
TXN00008684,1,REC-A-TXN00008684,PaymentProcessorA,ACC000668,2026-02-18,179.19,GBP,Completed,1,REC-B-TXN00008684,CoreBankingB,ACC000668,2026-02-18,179.19,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,143
TXN00008686,1,REC-A-TXN00008686,PaymentProcessorA,ACC000024,2026-04-15,81.55,GBP,Pending,1,REC-B-TXN00008686,CoreBankingB,ACC000024,2026-04-15,81.55,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,87
TXN00008688,1,REC-A-TXN00008688,PaymentProcessorA,ACC000413,2026-04-08,107.06,EUR,Completed,1,REC-B-TXN00008688,CoreBankingB,ACC000413,2026-04-08,107.06,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,94
