edge_id,source_node_id,target_node_id,edge_type,edge_count,total_amount,max_rule_based_risk_score,max_anomaly_score_percentile,edge_risk_score
EDGE-00010383,ACC001197,MER000046,TRANSACTS_WITH,1,493.58,29.0,90.49,46.92
EDGE-00010384,ACC001197,MER000075,TRANSACTS_WITH,1,166.73,10.0,67.65,29.43
EDGE-00010385,ACC001197,MER000242,TRANSACTS_WITH,1,34.22,57.0,96.28,62.95
EDGE-00010386,ACC001198,MER000025,TRANSACTS_WITH,1,108.8,25.0,57.9,33.52
EDGE-00010387,ACC001198,MER000027,TRANSACTS_WITH,1,115.78,33.0,56.46,37.01
EDGE-00010388,ACC001198,MER000083,TRANSACTS_WITH,1,120.97,52.0,58.53,47.24
EDGE-00010389,ACC001198,MER000098,TRANSACTS_WITH,1,17.91,88.0,79.62,72.62
EDGE-00010390,ACC001198,MER000183,TRANSACTS_WITH,1,37.82,39.0,9.49,23.57
EDGE-00010391,ACC001198,MER000209,TRANSACTS_WITH,1,96.43,66.0,98.37,68.18
EDGE-00010392,ACC001198,MER000238,TRANSACTS_WITH,1,3131.82,43.0,63.1,44.34
EDGE-00010393,ACC001199,MER000036,TRANSACTS_WITH,1,232.61,39.0,13.65,25.03
EDGE-00010394,ACC001199,MER000050,TRANSACTS_WITH,1,6.62,44.0,29.47,33.06
EDGE-00010395,ACC001199,MER000110,TRANSACTS_WITH,1,11.37,15.0,19.81,15.18
EDGE-00010396,ACC001199,MER000180,TRANSACTS_WITH,1,89.56,28.0,81.05,43.12
EDGE-00010397,ACC001199,MER000194,TRANSACTS_WITH,1,182.3,34.0,86.52,48.03
EDGE-00010398,ACC001199,MER000200,TRANSACTS_WITH,1,73.34,44.0,20.54,29.94
EDGE-00010399,ACC001200,MER000035,TRANSACTS_WITH,1,6.2,43.0,45.34,38.12
EDGE-00010400,ACC001200,MER000044,TRANSACTS_WITH,1,7.52,10.0,5.16,7.56
EDGE-00010401,ACC001200,MER000052,TRANSACTS_WITH,1,16.18,53.0,77.91,54.52
EDGE-00010402,ACC001200,MER000097,TRANSACTS_WITH,1,26.62,30.0,91.37,47.73
EDGE-00010403,ACC001200,MER000136,TRANSACTS_WITH,1,232.45,56.0,71.52,53.78
EDGE-00010404,ACC001200,MER000146,TRANSACTS_WITH,1,62.45,15.0,56.71,28.1
EDGE-00010405,ACC001201,MER000034,TRANSACTS_WITH,1,247.01,35.0,40.76,32.52
EDGE-00010406,ACC001201,MER000088,TRANSACTS_WITH,1,111.35,34.0,22.34,25.57
EDGE-00010407,ACC001201,MER000108,TRANSACTS_WITH,1,13.76,28.0,90.8,46.53
EDGE-00010408,ACC001201,MER000240,TRANSACTS_WITH,1,35.15,10.0,56.13,25.4
EDGE-00010409,ACC001202,MER000023,TRANSACTS_WITH,1,116.42,33.0,94.88,50.46
EDGE-00010410,ACC001202,MER000049,TRANSACTS_WITH,1,4.46,10.0,3.03,6.81
EDGE-00010411,ACC001202,MER000085,TRANSACTS_WITH,1,42.59,28.0,57.66,34.93
EDGE-00010412,ACC001202,MER000182,TRANSACTS_WITH,1,60.64,60.0,80.18,58.81
EDGE-00010413,ACC001202,MER000214,TRANSACTS_WITH,1,19.93,15.0,16.23,13.93
EDGE-00010414,ACC001202,MER000215,TRANSACTS_WITH,1,19.93,48.0,35.4,37.14
EDGE-00010415,ACC001202,MER000229,TRANSACTS_WITH,1,28.25,10.0,37.2,18.77
EDGE-00010416,ACC001202,MER000242,TRANSACTS_WITH,1,67.22,52.0,40.4,40.89
EDGE-00010417,ACC001203,MER000018,TRANSACTS_WITH,1,103.77,35.0,42.68,33.19
EDGE-00010418,ACC001203,MER000028,TRANSACTS_WITH,1,67.22,35.0,43.73,33.56
EDGE-00010419,ACC001203,MER000155,TRANSACTS_WITH,1,19.02,48.0,73.15,50.35
EDGE-00010420,ACC001203,MER000178,TRANSACTS_WITH,1,63.91,30.0,56.36,35.48
EDGE-00010421,ACC001203,MER000187,TRANSACTS_WITH,1,134.29,10.0,66.34,28.97
EDGE-00010422,ACC001203,MER000191,TRANSACTS_WITH,1,10.9,45.0,36.82,36.14
EDGE-00010423,ACC001203,MER000224,TRANSACTS_WITH,1,22.13,63.0,21.72,39.85
EDGE-00010424,ACC001204,MER000002,TRANSACTS_WITH,1,2711.76,33.0,28.69,27.29
EDGE-00010425,ACC001204,MER000101,TRANSACTS_WITH,1,19.36,43.0,25.88,31.31
EDGE-00010426,ACC001204,MER000111,TRANSACTS_WITH,1,45.05,25.0,31.49,24.27
EDGE-00010427,ACC001204,MER000114,TRANSACTS_WITH,1,258.04,10.0,25.1,14.54
EDGE-00010428,ACC001204,MER000156,TRANSACTS_WITH,1,9.77,15.0,1.44,8.75
EDGE-00010429,ACC001204,MER000163,TRANSACTS_WITH,1,17.88,25.0,94.98,46.49
EDGE-00010430,ACC001204,MER000250,TRANSACTS_WITH,1,64.43,28.0,22.57,22.65
EDGE-00010431,ACC001205,MER000045,TRANSACTS_WITH,1,15.8,56.0,58.94,49.38
EDGE-00010432,ACC001205,MER000049,TRANSACTS_WITH,1,46.7,38.0,88.32,50.66
EDGE-00010433,ACC001205,MER000056,TRANSACTS_WITH,1,34.27,56.0,79.63,56.62
EDGE-00010434,ACC001205,MER000058,TRANSACTS_WITH,1,236.05,38.0,90.96,51.59
EDGE-00010435,ACC001205,MER000063,TRANSACTS_WITH,1,6.68,28.0,87.57,45.4
EDGE-00010436,ACC001205,MER000065,TRANSACTS_WITH,1,35.48,56.0,96.35,62.47
EDGE-00010437,ACC001205,MER000079,TRANSACTS_WITH,1,25.74,28.0,72.96,40.29
EDGE-00010438,ACC001205,MER000114,TRANSACTS_WITH,1,48.39,28.0,45.5,30.67
EDGE-00010439,ACC001205,MER000118,TRANSACTS_WITH,1,12.14,62.0,93.52,64.48
EDGE-00010440,ACC001205,MER000122,TRANSACTS_WITH,1,16.11,33.0,86.55,47.54
EDGE-00010441,ACC001205,MER000138,TRANSACTS_WITH,1,344.1,10.0,8.28,8.65
EDGE-00010442,ACC001205,MER000159,TRANSACTS_WITH,1,34.43,33.0,69.12,41.44
EDGE-00010443,ACC001205,MER000175,TRANSACTS_WITH,1,71.01,28.0,86.69,45.09
EDGE-00010444,ACC001205,MER000182,TRANSACTS_WITH,1,56.61,78.0,81.72,68.35
EDGE-00010445,ACC001205,MER000202,TRANSACTS_WITH,1,29.05,52.0,89.57,58.1
EDGE-00010446,ACC001205,MER000220,TRANSACTS_WITH,1,60.93,43.0,89.27,53.49
EDGE-00010447,ACC001205,MER000235,TRANSACTS_WITH,1,82.11,28.0,89.58,46.1
EDGE-00010448,ACC001205,MER000241,TRANSACTS_WITH,1,29.5,47.0,96.81,58.13
EDGE-00010449,ACC001206,MER000049,TRANSACTS_WITH,1,18.62,38.0,41.75,34.36
EDGE-00010450,ACC001206,MER000061,TRANSACTS_WITH,1,28.36,100.0,71.67,75.83
EDGE-00010451,ACC001206,MER000062,TRANSACTS_WITH,1,17.74,28.0,20.95,22.08
EDGE-00010452,ACC001206,MER000079,TRANSACTS_WITH,1,14.51,43.0,47.22,38.78
EDGE-00010453,ACC001206,MER000100,TRANSACTS_WITH,1,20.14,28.0,28.7,24.8
EDGE-00010454,ACC001206,MER000109,TRANSACTS_WITH,1,124.87,28.0,72.7,40.2
EDGE-00010455,ACC001206,MER000127,TRANSACTS_WITH,1,24.45,28.0,21.1,22.14
EDGE-00010456,ACC001206,MER000148,TRANSACTS_WITH,1,57.0,28.0,29.72,25.15
EDGE-00010457,ACC001206,MER000245,TRANSACTS_WITH,1,14.97,28.0,57.86,35.0
EDGE-00010458,ACC001207,MER000047,TRANSACTS_WITH,1,9.3,43.0,97.37,56.33
EDGE-00010459,ACC001207,MER000048,TRANSACTS_WITH,1,20.06,33.0,99.38,52.03
EDGE-00010460,ACC001207,MER000138,TRANSACTS_WITH,1,160.46,30.0,77.37,42.83
EDGE-00010461,ACC001207,MER000167,TRANSACTS_WITH,1,75.05,15.0,17.04,14.21
EDGE-00010462,ACC001207,MER000168,TRANSACTS_WITH,1,222.37,39.0,36.61,33.06
EDGE-00010463,ACC001207,MER000231,TRANSACTS_WITH,1,6.29,15.0,52.9,26.76
EDGE-00010464,ACC001208,MER000040,TRANSACTS_WITH,1,51.73,10.0,12.03,9.96
EDGE-00010465,ACC001208,MER000050,TRANSACTS_WITH,1,64.06,49.0,53.61,44.01
EDGE-00010466,ACC001208,MER000132,TRANSACTS_WITH,1,12.58,44.0,98.83,57.34
EDGE-00010467,ACC001208,MER000230,TRANSACTS_WITH,1,11.09,15.0,54.4,27.29
EDGE-00010468,ACC001208,MER000243,TRANSACTS_WITH,1,23.74,10.0,0.27,5.84
EDGE-00010469,ACC001209,MER000086,TRANSACTS_WITH,1,14.51,15.0,0.43,8.4
EDGE-00010470,ACC001209,MER000131,TRANSACTS_WITH,1,11.82,61.0,87.21,61.77
EDGE-00010471,ACC001209,MER000138,TRANSACTS_WITH,1,45.79,10.0,70.41,30.39
EDGE-00010472,ACC001209,MER000142,TRANSACTS_WITH,1,51.53,43.0,82.7,51.2
EDGE-00010473,ACC001209,MER000153,TRANSACTS_WITH,1,97.08,25.0,97.53,47.39
EDGE-00010474,ACC001209,MER000167,TRANSACTS_WITH,1,22.23,20.0,82.94,39.78
EDGE-00010475,ACC001209,MER000172,TRANSACTS_WITH,1,44.41,34.0,94.15,50.7
EDGE-00010476,ACC001210,MER000031,TRANSACTS_WITH,1,55.25,35.0,23.38,26.43
EDGE-00010477,ACC001210,MER000050,TRANSACTS_WITH,1,83.27,64.0,56.96,52.69
EDGE-00010478,ACC001210,MER000096,TRANSACTS_WITH,1,112.3,15.0,72.19,33.52
EDGE-00010479,ACC001210,MER000147,TRANSACTS_WITH,1,27.67,58.0,86.74,60.11
EDGE-00010480,ACC001210,MER000153,TRANSACTS_WITH,1,15.63,45.0,43.25,38.39
EDGE-00010481,ACC001210,MER000201,TRANSACTS_WITH,1,89.04,30.0,71.97,40.94
EDGE-00010482,ACC001211,MER000055,TRANSACTS_WITH,1,37.77,43.0,82.22,51.03
EDGE-00010483,ACC001211,MER000057,TRANSACTS_WITH,1,10.12,43.0,73.73,48.06
EDGE-00010484,ACC001211,MER000085,TRANSACTS_WITH,2,82.55,43.0,99.7,57.9
EDGE-00010485,ACC001211,MER000118,TRANSACTS_WITH,1,13.11,39.0,96.65,54.08
EDGE-00010486,ACC001211,MER000138,TRANSACTS_WITH,1,55.71,10.0,16.71,11.6
EDGE-00010487,ACC001211,MER000165,TRANSACTS_WITH,1,184.17,10.0,13.86,10.6
EDGE-00010488,ACC001211,MER000167,TRANSACTS_WITH,1,45.21,40.0,87.94,51.53
EDGE-00010489,ACC001211,MER000211,TRANSACTS_WITH,1,38.8,20.0,72.16,36.01
EDGE-00010490,ACC001211,MER000230,TRANSACTS_WITH,1,11.45,10.0,63.13,27.85
EDGE-00010491,ACC001211,MER000250,TRANSACTS_WITH,1,99.1,38.0,57.58,39.9
EDGE-00010492,ACC001212,MER000017,TRANSACTS_WITH,1,8.96,38.0,61.78,41.37
EDGE-00010493,ACC001212,MER000035,TRANSACTS_WITH,1,6.66,33.0,18.62,23.77
EDGE-00010494,ACC001212,MER000046,TRANSACTS_WITH,1,280.68,44.0,51.25,40.69
EDGE-00010495,ACC001212,MER000060,TRANSACTS_WITH,1,16.62,10.0,19.34,12.52
EDGE-00010496,ACC001212,MER000070,TRANSACTS_WITH,1,22.75,10.0,33.64,17.52
EDGE-00010497,ACC001212,MER000239,TRANSACTS_WITH,1,85.04,61.0,85.89,61.31
EDGE-00010498,ACC001212,MER000247,TRANSACTS_WITH,1,27.11,10.0,5.54,7.69
EDGE-00010499,ACC001213,MER000007,TRANSACTS_WITH,1,12.72,55.0,45.81,44.28
EDGE-00010500,ACC001213,MER000020,TRANSACTS_WITH,1,45.18,15.0,26.19,17.42
EDGE-00010501,ACC001213,MER000057,TRANSACTS_WITH,1,6345.75,96.0,94.21,81.72
EDGE-00010502,ACC001213,MER000069,TRANSACTS_WITH,1,2.71,20.0,89.62,42.12
EDGE-00010503,ACC001213,MER000077,TRANSACTS_WITH,1,39.7,59.0,99.21,64.97
EDGE-00010504,ACC001213,MER000088,TRANSACTS_WITH,1,47.52,34.0,40.99,32.1
EDGE-00010505,ACC001213,MER000170,TRANSACTS_WITH,1,51.37,15.0,28.12,18.09
EDGE-00010506,ACC001214,MER000011,TRANSACTS_WITH,1,22.41,53.0,47.53,43.89
EDGE-00010507,ACC001214,MER000019,TRANSACTS_WITH,1,6.88,10.0,20.01,12.75
EDGE-00010508,ACC001214,MER000105,TRANSACTS_WITH,1,5.8,49.0,59.7,46.14
EDGE-00010509,ACC001214,MER000159,TRANSACTS_WITH,1,83.7,15.0,14.31,13.26
EDGE-00010510,ACC001214,MER000189,TRANSACTS_WITH,1,89.24,57.0,90.4,60.89
EDGE-00010511,ACC001214,MER000203,TRANSACTS_WITH,1,74.15,20.0,54.68,29.89
EDGE-00010512,ACC001214,MER000205,TRANSACTS_WITH,1,13.83,10.0,79.72,33.65
EDGE-00010513,ACC001214,MER000232,TRANSACTS_WITH,1,155.04,15.0,3.17,9.36
EDGE-00010514,ACC001215,MER000132,TRANSACTS_WITH,1,9.12,34.0,22.36,25.58
EDGE-00010515,ACC001215,MER000155,TRANSACTS_WITH,1,13.25,53.0,85.41,57.14
EDGE-00010516,ACC001215,MER000203,TRANSACTS_WITH,1,9.46,10.0,9.68,9.14
EDGE-00010517,ACC001215,MER000216,TRANSACTS_WITH,1,49.49,18.0,91.73,41.86
EDGE-00010518,ACC001215,MER000224,TRANSACTS_WITH,1,34.73,38.0,68.14,43.6
EDGE-00010519,ACC001216,MER000039,TRANSACTS_WITH,1,56.43,38.0,5.07,21.52
EDGE-00010520,ACC001216,MER000115,TRANSACTS_WITH,1,42.06,20.0,40.24,24.83
EDGE-00010521,ACC001216,MER000140,TRANSACTS_WITH,1,16.44,52.0,37.0,39.7
EDGE-00010522,ACC001216,MER000198,TRANSACTS_WITH,1,79.98,83.0,99.41,77.04
EDGE-00010523,ACC001217,MER000008,TRANSACTS_WITH,1,14.11,15.0,13.27,12.89
EDGE-00010524,ACC001217,MER000054,TRANSACTS_WITH,1,124.92,15.0,25.6,17.21
EDGE-00010525,ACC001217,MER000080,TRANSACTS_WITH,1,122.97,57.0,62.05,50.97
EDGE-00010526,ACC001217,MER000089,TRANSACTS_WITH,1,71.01,10.0,37.62,18.92
EDGE-00010527,ACC001217,MER000205,TRANSACTS_WITH,1,58.77,0.0,62.69,22.69
EDGE-00010528,ACC001218,MER000020,TRANSACTS_WITH,1,39.3,65.0,74.11,59.19
EDGE-00010529,ACC001218,MER000042,TRANSACTS_WITH,1,37.65,55.0,58.72,48.8
EDGE-00010530,ACC001218,MER000048,TRANSACTS_WITH,1,24.14,78.0,88.51,70.73
EDGE-00010531,ACC001218,MER000088,TRANSACTS_WITH,1,61.69,79.0,44.84,55.94
EDGE-00010532,ACC001218,MER000179,TRANSACTS_WITH,1,38.0,69.0,72.68,60.69
EDGE-00010533,ACC001218,MER000185,TRANSACTS_WITH,2,176.9,83.0,97.17,77.01
EDGE-00010534,ACC001219,MER000001,TRANSACTS_WITH,1,23.49,34.0,46.81,34.13
EDGE-00010535,ACC001219,MER000019,TRANSACTS_WITH,1,40.88,15.0,7.5,10.88
EDGE-00010536,ACC001219,MER000021,TRANSACTS_WITH,1,62.65,38.0,17.52,25.88
EDGE-00010537,ACC001219,MER000028,TRANSACTS_WITH,1,19.48,5.0,94.96,36.49
EDGE-00010538,ACC001219,MER000100,TRANSACTS_WITH,1,120.86,28.0,92.61,47.16
EDGE-00010539,ACC001219,MER000136,TRANSACTS_WITH,1,8.96,38.0,13.7,24.54
EDGE-00010540,ACC001220,MER000012,TRANSACTS_WITH,1,211.62,10.0,40.04,19.76
EDGE-00010541,ACC001220,MER000018,TRANSACTS_WITH,1,8.79,10.0,6.45,8.01
EDGE-00010542,ACC001220,MER000041,TRANSACTS_WITH,1,20.51,15.0,1.48,8.77
EDGE-00010543,ACC001220,MER000058,TRANSACTS_WITH,1,43.65,35.0,57.38,38.33
EDGE-00010544,ACC001220,MER000072,TRANSACTS_WITH,1,62.04,10.0,6.26,7.94
EDGE-00010545,ACC001220,MER000082,TRANSACTS_WITH,1,34.86,48.0,33.3,36.4
EDGE-00010546,ACC001220,MER000102,TRANSACTS_WITH,1,52.47,43.0,3.9,23.62
EDGE-00010547,ACC001220,MER000128,TRANSACTS_WITH,1,93.05,15.0,18.57,14.75
EDGE-00010548,ACC001220,MER000165,TRANSACTS_WITH,1,135.68,10.0,6.15,7.9
EDGE-00010549,ACC001220,MER000168,TRANSACTS_WITH,1,28.67,39.0,8.45,23.21
EDGE-00010550,ACC001220,MER000174,TRANSACTS_WITH,1,7.92,48.0,40.44,38.9
EDGE-00010551,ACC001220,MER000228,TRANSACTS_WITH,1,51.31,15.0,19.6,15.11
EDGE-00010552,ACC001220,MER000243,TRANSACTS_WITH,1,25.29,10.0,0.4,5.89
EDGE-00010553,ACC001221,MER000017,TRANSACTS_WITH,1,396.12,71.0,98.61,70.76
EDGE-00010554,ACC001221,MER000033,TRANSACTS_WITH,1,4077.2,33.0,80.71,45.5
EDGE-00010555,ACC001221,MER000040,TRANSACTS_WITH,1,74.41,15.0,30.19,18.82
EDGE-00010556,ACC001221,MER000114,TRANSACTS_WITH,1,77.06,10.0,31.12,16.64
EDGE-00010557,ACC001221,MER000234,TRANSACTS_WITH,1,34.82,38.0,31.04,30.61
EDGE-00010558,ACC001222,MER000031,TRANSACTS_WITH,1,42.33,10.0,7.91,8.52
EDGE-00010559,ACC001222,MER000039,TRANSACTS_WITH,1,29.51,43.0,1.53,22.79
EDGE-00010560,ACC001222,MER000044,TRANSACTS_WITH,1,48.42,30.0,33.14,27.35
EDGE-00010561,ACC001222,MER000055,TRANSACTS_WITH,1,23.13,53.0,39.5,41.08
EDGE-00010562,ACC001222,MER000063,TRANSACTS_WITH,1,50.02,15.0,28.62,18.27
EDGE-00010563,ACC001222,MER000084,TRANSACTS_WITH,2,116.75,44.0,76.14,50.15
EDGE-00010564,ACC001222,MER000092,TRANSACTS_WITH,1,83.55,20.0,66.9,34.16
EDGE-00010565,ACC001222,MER000095,TRANSACTS_WITH,1,29.79,20.0,26.94,20.18
EDGE-00010566,ACC001222,MER000138,TRANSACTS_WITH,1,32.34,25.0,43.79,28.58
EDGE-00010567,ACC001223,MER000054,TRANSACTS_WITH,1,23.3,45.0,39.04,36.91
EDGE-00010568,ACC001223,MER000060,TRANSACTS_WITH,1,9.7,15.0,94.12,41.19
EDGE-00010569,ACC001223,MER000093,TRANSACTS_WITH,1,26.16,43.0,14.62,27.37
EDGE-00010570,ACC001223,MER000095,TRANSACTS_WITH,1,21.35,43.0,52.12,40.49
EDGE-00010571,ACC001223,MER000125,TRANSACTS_WITH,1,38.32,34.0,57.11,37.74
EDGE-00010572,ACC001223,MER000145,TRANSACTS_WITH,1,11.28,56.0,87.59,59.41
EDGE-00010573,ACC001223,MER000172,TRANSACTS_WITH,1,3353.23,57.0,92.33,61.57
EDGE-00010574,ACC001223,MER000188,TRANSACTS_WITH,1,205.81,10.0,62.44,27.6
EDGE-00010575,ACC001223,MER000230,TRANSACTS_WITH,1,3528.85,43.0,76.03,48.86
EDGE-00010576,ACC001224,MER000025,TRANSACTS_WITH,1,58.92,20.0,73.49,36.47
EDGE-00010577,ACC001224,MER000026,TRANSACTS_WITH,1,141.66,10.0,67.83,29.49
EDGE-00010578,ACC001224,MER000030,TRANSACTS_WITH,1,127.7,20.0,64.79,33.43
EDGE-00010579,ACC001224,MER000223,TRANSACTS_WITH,1,115.44,15.0,26.92,17.67
EDGE-00010580,ACC001224,MER000248,TRANSACTS_WITH,1,59.83,15.0,3.21,9.37
EDGE-00010581,ACC001225,MER000017,TRANSACTS_WITH,1,28.53,38.0,26.68,29.09
EDGE-00010582,ACC001225,MER000026,TRANSACTS_WITH,1,213.36,20.0,10.01,14.25
EDGE-00010583,ACC001225,MER000051,TRANSACTS_WITH,1,40.57,15.0,22.74,16.21
EDGE-00010584,ACC001225,MER000059,TRANSACTS_WITH,1,15.18,10.0,45.8,21.78
EDGE-00010585,ACC001225,MER000076,TRANSACTS_WITH,1,144.73,39.0,6.91,22.67
EDGE-00010586,ACC001225,MER000117,TRANSACTS_WITH,1,53.96,10.0,2.42,6.6
EDGE-00010587,ACC001225,MER000123,TRANSACTS_WITH,1,105.5,10.0,2.57,6.65
EDGE-00010588,ACC001225,MER000131,TRANSACTS_WITH,1,3.98,61.0,43.65,46.53
EDGE-00010589,ACC001225,MER000134,TRANSACTS_WITH,1,140.15,0.0,45.08,16.53
EDGE-00010590,ACC001225,MER000136,TRANSACTS_WITH,1,115.13,33.0,21.42,24.75
EDGE-00010591,ACC001225,MER000146,TRANSACTS_WITH,2,93.35,10.0,27.6,16.16
EDGE-00010592,ACC001225,MER000177,TRANSACTS_WITH,1,14.95,33.0,30.43,27.9
EDGE-00010593,ACC001225,MER000194,TRANSACTS_WITH,1,5.11,34.0,7.6,20.41
EDGE-00010594,ACC001225,MER000195,TRANSACTS_WITH,1,11.79,35.0,41.52,32.78
EDGE-00010595,ACC001226,MER000006,TRANSACTS_WITH,1,38.23,71.0,82.89,65.26
EDGE-00010596,ACC001226,MER000010,TRANSACTS_WITH,1,116.97,54.0,91.94,59.93
EDGE-00010597,ACC001226,MER000035,TRANSACTS_WITH,1,19.69,63.0,47.91,49.02
EDGE-00010598,ACC001226,MER000050,TRANSACTS_WITH,1,15.48,69.0,71.58,60.3
EDGE-00010599,ACC001226,MER000089,TRANSACTS_WITH,1,22.16,30.0,42.52,30.63
EDGE-00010600,ACC001226,MER000110,TRANSACTS_WITH,2,117.11,45.0,95.72,57.5
EDGE-00010601,ACC001226,MER000128,TRANSACTS_WITH,1,113.0,35.0,45.93,34.33
EDGE-00010602,ACC001226,MER000131,TRANSACTS_WITH,1,15.53,81.0,67.41,64.84
EDGE-00010603,ACC001226,MER000144,TRANSACTS_WITH,1,146.1,40.0,51.8,38.88
EDGE-00010604,ACC001226,MER000146,TRANSACTS_WITH,1,30.35,30.0,13.88,20.61
EDGE-00010605,ACC001226,MER000148,TRANSACTS_WITH,1,105.65,45.0,26.36,32.48
EDGE-00010606,ACC001226,MER000166,TRANSACTS_WITH,1,5.33,40.0,49.67,38.13
EDGE-00010607,ACC001226,MER000190,TRANSACTS_WITH,2,76.52,35.0,41.81,33.63
EDGE-00010608,ACC001226,MER000201,TRANSACTS_WITH,1,20.27,25.0,55.47,32.66
EDGE-00010609,ACC001226,MER000207,TRANSACTS_WITH,1,96.59,59.0,29.3,40.5
EDGE-00010610,ACC001226,MER000229,TRANSACTS_WITH,1,30.19,40.0,89.99,52.25
EDGE-00010611,ACC001227,MER000083,TRANSACTS_WITH,1,29.12,52.0,34.38,38.78
EDGE-00010612,ACC001227,MER000085,TRANSACTS_WITH,1,28.86,28.0,31.25,25.69
EDGE-00010613,ACC001227,MER000096,TRANSACTS_WITH,1,50.95,10.0,4.48,7.32
EDGE-00010614,ACC001227,MER000112,TRANSACTS_WITH,1,234.04,38.0,35.39,32.14
EDGE-00010615,ACC001227,MER000127,TRANSACTS_WITH,1,53.62,10.0,5.42,7.65
EDGE-00010616,ACC001227,MER000128,TRANSACTS_WITH,1,11.24,45.0,96.9,57.16
EDGE-00010617,ACC001227,MER000134,TRANSACTS_WITH,1,30.16,10.0,29.43,16.05
EDGE-00010618,ACC001227,MER000154,TRANSACTS_WITH,1,20.49,10.0,6.21,7.92
EDGE-00010619,ACC001227,MER000183,TRANSACTS_WITH,1,31.8,34.0,6.74,20.11
EDGE-00010620,ACC001227,MER000195,TRANSACTS_WITH,1,9.93,38.0,88.8,50.83
EDGE-00010621,ACC001227,MER000236,TRANSACTS_WITH,1,24.89,34.0,33.09,29.33
EDGE-00010622,ACC001228,MER000026,TRANSACTS_WITH,1,5.74,10.0,17.49,11.87
EDGE-00010623,ACC001228,MER000051,TRANSACTS_WITH,1,132.17,5.0,23.12,11.34
EDGE-00010624,ACC001228,MER000098,TRANSACTS_WITH,1,82.98,88.0,86.98,75.19
EDGE-00010625,ACC001228,MER000164,TRANSACTS_WITH,1,125.32,56.0,41.68,43.34
EDGE-00010626,ACC001228,MER000169,TRANSACTS_WITH,1,6.3,5.0,85.75,33.26
EDGE-00010627,ACC001228,MER000181,TRANSACTS_WITH,1,30.64,28.0,87.81,45.48
EDGE-00010628,ACC001228,MER000196,TRANSACTS_WITH,1,15.48,10.0,56.33,25.47
EDGE-00010629,ACC001229,MER000136,TRANSACTS_WITH,1,7.14,38.0,78.38,47.18
EDGE-00010630,ACC001229,MER000164,TRANSACTS_WITH,1,18.44,56.0,63.75,51.06
EDGE-00010631,ACC001229,MER000193,TRANSACTS_WITH,1,109.57,10.0,13.06,10.32
EDGE-00010632,ACC001229,MER000248,TRANSACTS_WITH,1,27.49,10.0,14.84,10.94
EDGE-00010633,ACC001230,MER000046,TRANSACTS_WITH,1,14.16,49.0,86.99,55.7
EDGE-00010634,ACC001230,MER000080,TRANSACTS_WITH,1,73.18,49.0,23.19,33.37
EDGE-00010635,ACC001230,MER000147,TRANSACTS_WITH,1,40.99,38.0,59.35,40.52
EDGE-00010636,ACC001230,MER000181,TRANSACTS_WITH,1,17.48,28.0,33.56,26.5
EDGE-00010637,ACC001230,MER000233,TRANSACTS_WITH,1,20.51,73.0,70.34,61.87
EDGE-00010638,ACC001231,MER000075,TRANSACTS_WITH,1,101.5,15.0,51.55,26.29
EDGE-00010639,ACC001231,MER000103,TRANSACTS_WITH,1,117.87,10.0,12.47,10.11
EDGE-00010640,ACC001231,MER000124,TRANSACTS_WITH,1,38.3,20.0,83.5,39.97
EDGE-00010641,ACC001231,MER000132,TRANSACTS_WITH,1,27.1,34.0,7.46,20.36
EDGE-00010642,ACC001231,MER000142,TRANSACTS_WITH,1,73.66,38.0,72.85,45.25
EDGE-00010643,ACC001231,MER000169,TRANSACTS_WITH,1,51.34,15.0,31.48,19.27
EDGE-00010644,ACC001231,MER000199,TRANSACTS_WITH,1,36.46,43.0,72.09,47.48
EDGE-00010645,ACC001231,MER000207,TRANSACTS_WITH,1,53.7,44.0,39.68,36.64
EDGE-00010646,ACC001231,MER000240,TRANSACTS_WITH,1,8.01,10.0,69.61,30.11
EDGE-00010647,ACC001231,MER000247,TRANSACTS_WITH,1,14.08,15.0,13.68,13.04
EDGE-00010648,ACC001232,MER000057,TRANSACTS_WITH,1,12.84,56.0,96.37,62.48
EDGE-00010649,ACC001232,MER000098,TRANSACTS_WITH,1,10.13,83.0,41.06,56.62
EDGE-00010650,ACC001232,MER000134,TRANSACTS_WITH,1,37.85,10.0,7.86,8.5
EDGE-00010651,ACC001232,MER000147,TRANSACTS_WITH,1,22.56,61.0,90.09,62.78
EDGE-00010652,ACC001232,MER000157,TRANSACTS_WITH,1,16.41,33.0,65.75,40.26
EDGE-00010653,ACC001232,MER000158,TRANSACTS_WITH,1,56.6,33.0,97.32,51.31
EDGE-00010654,ACC001232,MER000181,TRANSACTS_WITH,1,33.11,28.0,98.6,49.26
EDGE-00010655,ACC001232,MER000198,TRANSACTS_WITH,1,6.88,58.0,97.27,63.79
EDGE-00010656,ACC001232,MER000244,TRANSACTS_WITH,1,120.11,57.0,86.4,59.49
EDGE-00010657,ACC001233,MER000213,TRANSACTS_WITH,1,26.13,15.0,47.78,24.97
EDGE-00010658,ACC001233,MER000216,TRANSACTS_WITH,1,57.1,18.0,69.48,34.07
EDGE-00010659,ACC001234,MER000121,TRANSACTS_WITH,1,2608.3,62.0,98.8,66.33
EDGE-00010660,ACC001234,MER000177,TRANSACTS_WITH,1,41.84,33.0,31.47,28.26
